_folder,_file_name,_image_path,generated,error,new_rule_auto_label,new_rule_reason_cn,episode_uid,v0_3_category_cn,condition_context_cn,condition_level,condition_score_peak,body_attitude_score_simple,steer_response_strength,steer_delta_prepost,response_shape,coordinate_continuity_ok,subject,session_stamp,t_condition_anchor,dataset_candidate_version,vehicle_raw_absolute_path,vehicle_raw_relative_path,vehicle_raw_size_bytes,vehicle_raw_sha256,read_status,read_error,available_columns,missing_required_columns,row_count,duration_s,time_start_s,time_end_s,sampling_rate_median_hz,episode_count,success_episode_count,event_index_in_session,t_condition_end,t_condition_peak,condition_duration_s,condition_score_mean,window_complete,recommended_input_start_s,recommended_input_end_s,recommended_label_start_s,recommended_label_end_s,vehicle_component_count,roll_evidence,lateral_evidence,is_roll_context,is_lateral_dynamic_context,is_curve_context,is_low_mu_context,is_brake_context,has_brake_response,local_lateral_step_p99,local_lateral_step_max,peak_abs_ay_window,peak_abs_yaw_rate_window,peak_abs_roll_rate_window,peak_abs_roll_window,peak_abs_curvature_window,min_mu_window,median_speed_kmh_window,ay_threshold,yaw_rate_threshold,roll_rate_threshold,roll_angle_threshold,curvature_threshold,t_steer_onset,steer_onset_relation,steer_response_delay_s,steer_amp_threshold,steer_rate_threshold,steer_rate_peak_near,steer_response_score,input_start_already_steering,t_response_peak,steer_peak_delta,has_return,has_countersteer,nearest_old_context_table,nearest_old_context_time_s,delta_to_nearest_old_context_s,nearest_old_road_module,nearest_old_risk_class,nearest_old_event_types,nearest_old_v0_2_category,nearest_old_v0_2_category_cn,v0_3_category,v0_3_reason_cn,recommended_use,new_rule_review_priority,strong_body_attitude_auto,moderate_body_attitude_auto,strong_or_medium_steer_auto,light_steer_auto,coord_and_window_ok_auto,_group_order
F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\03_延迟响应_车身先强方向盘后动,025_V03_txj_2025_09_27_09_17_11_0000_低附着_score5.0_body7.9.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\03_延迟响应_车身先强方向盘后动\025_V03_txj_2025_09_27_09_17_11_0000_低附着_score5.0_body7.9.png,True,,KEEP_DELAYED,车身姿态/横向动态强，但方向盘响应延迟或不明显,V03_txj_2025_09_27_09_17_11_0000,延迟或无明显转向响应,低附着,strong,4.999145198071467,7.907613308333333,weak,-0.5511746999999999,weak_or_no_clear_steer,True,txj,2025_09_27_09_17_11,4.886,extreme_condition_episodes_v0_3_all_raw,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_09_17_11_vehicle.csv,txj/Entity_Recording_2025_09_27_09_17_11_vehicle.csv,42105307,35314d52e160ca04cc923db50d18ecae69cc095b4f372529e93a8c17fc54a61d,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,247309,618.271,0.0,618.271,400.0000000003638,33,0,0,6.025,4.921,1.1390000000000002,2.9262785255626023,True,2.886,4.886,4.886,9.886,2,True,False,True,False,False,True,False,False,0.0006305,0.000667,0.930063,0.0401506,0.771253,0.08749915,5.39122e-09,0.8,7.18859,4.404086293750001,0.22682136875,0.1264810416250001,0.0766020065,0.0066641013125,6.386,after_condition,1.5,1.0,8.0,8.796400000000203,1.6507247000000254,False,9.886,-0.875283,False,False,all_raw_vehicle_instability_candidates_v0_1.csv,4.89,-0.0039999999999995,middle_section,design_regular_road,roll_rate;roll_rate,,,delayed_or_no_steer,工况明确但未见明显方向盘响应,响应类型分类,2,True,True,False,True,True,25
F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\05_轻微转向或普通对照_优先排除出极限主线,030_V03_txj_2025_09_27_09_17_11_0013_低附着_score9.7_body0.5.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\05_轻微转向或普通对照_优先排除出极限主线\030_V03_txj_2025_09_27_09_17_11_0013_低附着_score9.7_body0.5.png,True,,NORMAL_CONTROL_OR_EXCLUDE_LIGHT_STEER,缺少明显车身姿态/横向动态，更像普通驾驶、正常弯道或直线保持微调,V03_txj_2025_09_27_09_17_11_0013,弱响应/保守响应,低附着,extreme,9.725940948394015,0.4752185,none,-0.1649335999999999,weak_or_no_clear_steer,True,txj,2025_09_27_09_17_11,260.43,extreme_condition_episodes_v0_3_all_raw,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_09_17_11_vehicle.csv,txj/Entity_Recording_2025_09_27_09_17_11_vehicle.csv,42105307,35314d52e160ca04cc923db50d18ecae69cc095b4f372529e93a8c17fc54a61d,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,247309,618.271,0.0,618.271,400.0000000003638,33,0,13,285.411,283.681,24.980999999999995,3.3743380176996745,True,258.43,260.43,260.43,265.43,4,True,True,True,True,False,True,True,True,0.0019529999999999,0.0019575,0.410245,0.0172197,0.0264972,0.00690088,2.27643e-09,0.8,131.724,4.404086293750001,0.22682136875,0.1264810416250001,0.0766020065,0.0066641013125,,none,,1.0,8.0,1.780236000001619,0.0,False,263.205,0.1007049999999999,False,False,all_raw_vehicle_instability_candidates_v0_1.csv,257.58,2.8500000000000227,middle_section,design_regular_road,roll_rate,,,weak_or_conservative,工况明确但转向弱，可能以制动或保持为主,风格/保守响应分析,5,False,False,False,True,True,30
F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\01_明确极限主样本_可作为标尺,023_V03_tyy_2025_09_28_14_44_09_0015_横滚_姿态_score6.2_body11.1.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\01_明确极限主样本_可作为标尺\023_V03_tyy_2025_09_28_14_44_09_0015_横滚_姿态_score6.2_body11.1.png,True,,KEEP_EXTREME_MAIN,车身姿态/横向动态强，且方向盘响应明显,V03_tyy_2025_09_28_14_44_09_0015,延迟或无明显转向响应,横滚/姿态,strong,6.168905016162216,11.070926333333333,medium,1.350888,return,True,tyy,2025_09_28_14_44_09,498.631,extreme_condition_episodes_v0_3_all_raw,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,38245141,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,229856,574.641,0.0,574.641,250.0000000059117,19,0,15,500.146,499.351,1.5150000000000432,4.63287117658143,True,496.631,498.631,498.631,503.631,3,True,True,True,True,False,False,False,False,0.0170300000000001,0.0297299999999998,1.68974,0.173904,0.644818,0.359198,2.852e-08,1.0,27.0459,2.475723550000001,0.123529215,0.067239962,0.255957995,0.0025,499.681,after_condition,1.0500000000000114,1.211262,8.0,12.077800000010969,2.624998161381815,False,500.03,1.313188,True,False,all_raw_vehicle_instability_candidates_v0_1.csv,503.195,-4.564000000000021,curve1,design_curve_context,ay,,,delayed_or_no_steer,工况先出现，方向盘响应偏晚,响应时序分析,1,True,True,True,False,True,23
F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\02_弱响应或保守响应_车身强但方向盘不大,012_V03_tyy_2025_09_28_14_44_09_0018_横滚_姿态_score5.0_body16.8.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\02_弱响应或保守响应_车身强但方向盘不大\012_V03_tyy_2025_09_28_14_44_09_0018_横滚_姿态_score5.0_body16.8.png,True,,KEEP_WEAK_CONSERVATIVE,车身姿态/横向动态强，但方向盘幅度不大，符合保守/弱响应,V03_tyy_2025_09_28_14_44_09_0018,弱响应/保守响应,横滚/姿态,strong,5.01993933216102,16.772028,none,0.146783,weak_or_no_clear_steer,True,tyy,2025_09_28_14_44_09,554.621,extreme_condition_episodes_v0_3_all_raw,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,38245141,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,229856,574.641,0.0,574.641,250.0000000059117,19,0,18,554.985,554.621,0.3640000000000327,3.711823073652071,True,552.621,554.621,554.621,559.621,1,True,False,True,False,False,False,True,True,0.0155000000000029,0.0155000000000029,3.36514,0.111605,1.41054,0.302918,4.26817e-08,1.0,27.3337,2.475723550000001,0.123529215,0.067239962,0.255957995,0.0025,,none,,1.0,8.0,1.5708000000014342,0.0,False,558.755,0.0998319999999999,False,False,episode_candidates_v0_6.csv,554.145,0.4759999999999991,curve1,design_curve_context,roll_rate,,,weak_or_conservative,工况明确但转向弱，可能以制动或保持为主,风格/保守响应分析,2,True,True,False,True,True,12
F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\02_弱响应或保守响应_车身强但方向盘不大,015_V03_tyy_2025_09_28_14_44_09_0014_横滚_姿态_score5.2_body10.7.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\02_弱响应或保守响应_车身强但方向盘不大\015_V03_tyy_2025_09_28_14_44_09_0014_横滚_姿态_score5.2_body10.7.png,True,,KEEP_WEAK_CONSERVATIVE,车身姿态/横向动态强，但方向盘幅度不大，符合保守/弱响应,V03_tyy_2025_09_28_14_44_09_0014,弱响应/保守响应,横滚/姿态,strong,5.167738993714003,10.706245166666667,none,-0.2209582,weak_or_no_clear_steer,True,tyy,2025_09_28_14_44_09,488.68,extreme_condition_episodes_v0_3_all_raw,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,38245141,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,229856,574.641,0.0,574.641,250.0000000059117,19,0,14,492.375,491.005,3.694999999999993,3.6022345965188745,True,486.68,488.68,488.68,493.68,2,True,False,True,False,False,False,True,True,0.0065599999999998,0.0107050000000001,1.85143,0.087046,0.624878,0.375473,2.84463e-08,1.0,44.27335,2.475723550000001,0.123529215,0.067239962,0.255957995,0.0025,,none,,1.0,8.0,7.888880000007176,0.0,False,490.525,-0.351858,False,False,all_raw_vehicle_instability_candidates_v0_1.csv,488.52,0.160000000000025,curve1,design_curve_context,roll_rate;roll_rate;roll_rate;roll_rate;roll_rate;roll_rate,,,weak_or_conservative,工况明确但转向弱，可能以制动或保持为主,风格/保守响应分析,2,True,True,False,True,True,15
F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\02_弱响应或保守响应_车身强但方向盘不大,020_V03_tyy_2025_09_28_14_44_09_0013_弯道_曲率_score6.4_body8.4.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\02_弱响应或保守响应_车身强但方向盘不大\020_V03_tyy_2025_09_28_14_44_09_0013_弯道_曲率_score6.4_body8.4.png,True,,KEEP_WEAK_CONSERVATIVE,车身姿态/横向动态强，但方向盘幅度不大，符合保守/弱响应,V03_tyy_2025_09_28_14_44_09_0013,弱响应/保守响应,弯道/曲率,strong,6.396297125499281,8.436784833333334,none,-0.7965659999999999,return,True,tyy,2025_09_28_14_44_09,473.435,extreme_condition_episodes_v0_3_all_raw,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,38245141,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,229856,574.641,0.0,574.641,250.0000000059117,19,0,13,483.626,481.045,10.190999999999974,4.285598155026353,True,471.435,473.435,473.435,478.435,3,True,True,True,True,True,False,True,True,0.006168,0.0108369999999999,4.05157,0.160313,0.678067,0.0939478,0.00551305,1.0,94.46595,2.475723550000001,0.123529215,0.067239962,0.255957995,0.0025,,none,,1.0,8.0,7.539800000006854,0.0,False,475.77,-0.9595795,True,False,episode_candidates_v0_6.csv,471.655,1.7800000000000296,curve1,design_curve_context,roll_rate;roll_rate;ay,,,weak_or_conservative,工况明确但转向弱，可能以制动或保持为主,风格/保守响应分析,2,True,True,False,True,True,20
F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\03_延迟响应_车身先强方向盘后动,011_V03_tyy_2025_09_28_14_44_09_0010_弯道_曲率_score7.1_body10.0.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\03_延迟响应_车身先强方向盘后动\011_V03_tyy_2025_09_28_14_44_09_0010_弯道_曲率_score7.1_body10.0.png,True,,KEEP_DELAYED,车身姿态/横向动态强，但方向盘响应延迟或不明显,V03_tyy_2025_09_28_14_44_09_0010,延迟或无明显转向响应,弯道/曲率,extreme,7.05562573798488,9.97559625,none,0.592888,countersteer,True,tyy,2025_09_28_14_44_09,388.156,extreme_condition_episodes_v0_3_all_raw,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,38245141,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,229856,574.641,0.0,574.641,250.0000000059117,19,0,10,395.695,389.83,7.538999999999987,3.816446888219053,True,386.156,388.156,388.156,393.156,3,True,True,True,True,True,False,False,False,0.0047049999999999,0.0047300000000001,4.4971,0.19464,0.842736,0.0864141,0.00561321,1.0,69.0958,2.475723550000001,0.123529215,0.067239962,0.255957995,0.0025,,none,,1.0068942015,8.0,5.724800000005203,0.0,False,388.835,0.519235,False,True,episode_candidates_v0_6.csv,388.005,0.1510000000000104,curve1,design_curve_context,roll_rate;roll_rate;roll_rate;roll_rate;roll_rate,,,delayed_or_no_steer,工况明确但未见明显方向盘响应,响应类型分类,2,True,True,False,True,True,11
F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\05_轻微转向或普通对照_优先排除出极限主线,034_V03_tyy_2025_09_28_14_44_09_0005_低附着_score9.4_body0.6.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\05_轻微转向或普通对照_优先排除出极限主线\034_V03_tyy_2025_09_28_14_44_09_0005_低附着_score9.4_body0.6.png,True,,NORMAL_CONTROL_OR_EXCLUDE_LIGHT_STEER,缺少明显车身姿态/横向动态，更像普通驾驶、正常弯道或直线保持微调,V03_tyy_2025_09_28_14_44_09_0005,延迟或无明显转向响应,低附着,extreme,9.360561815991977,0.5887714083333333,none,-0.2014105,weak_or_no_clear_steer,True,tyy,2025_09_28_14_44_09,214.081,extreme_condition_episodes_v0_3_all_raw,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,38245141,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,229856,574.641,0.0,574.641,250.0000000059117,19,0,5,235.226,230.591,21.14500000000001,2.519891021324877,True,212.081,214.081,214.081,219.081,3,True,True,True,True,False,True,False,False,0.0015155,0.001588,0.748481,0.0279925,0.0225193,0.00891615,1.77636e-09,0.8,103.472,2.475723550000001,0.123529215,0.067239962,0.255957995,0.0025,,none,,1.0,8.0,1.6753999999919993,0.0,False,218.815,0.1726130599999999,False,False,all_raw_vehicle_instability_candidates_v0_1.csv,228.005,-13.924000000000008,curve1,design_curve_context,roll_rate,,,delayed_or_no_steer,工况明确但未见明显方向盘响应,响应类型分类,5,False,False,False,True,True,34
F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\07_边界待复核_规则仍拿不准,024_V03_tyy_2025_09_28_14_44_09_0004_低附着_score4.3_body2.7.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\07_边界待复核_规则仍拿不准\024_V03_tyy_2025_09_28_14_44_09_0004_低附着_score4.3_body2.7.png,True,,MANUAL_REVIEW_BOUNDARY,车身动态、方向盘响应或坐标风险边界不清，需要人工复核,V03_tyy_2025_09_28_14_44_09_0004,排除样本,低附着,medium,4.33940348524682,2.6728579166666666,weak,0.531976,countersteer,False,tyy,2025_09_28_14_44_09,190.596,extreme_condition_episodes_v0_3_all_raw,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,38245141,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,229856,574.641,0.0,574.641,250.0000000059117,19,0,4,192.556,192.335,1.960000000000008,3.629850381235756,True,188.596,190.596,190.596,195.596,2,True,True,True,True,False,True,True,True,0.0074184999999999,1.74594,2.7709,0.137126,0.114575,0.0382605,5.36014e-09,0.8,89.3199,2.475723550000001,0.123529215,0.067239962,0.255957995,0.0025,190.541,near_sync,-0.0550000000000068,1.0,8.0,8.587000000007812,1.6053510000009763,False,191.3,0.703716,True,True,all_raw_vehicle_instability_candidates_v0_1.csv,190.485,0.11099999999999,curve1,design_curve_context,roll_rate,,,excluded,窗口不完整或坐标连续性异常,排除,4,False,True,False,True,False,24
F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\00_最先看_强车身风险候选_可能可抢救,010_V03_tyy_2025_09_28_14_57_17_0008_横滚_姿态_score11.0_body26.1.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\00_最先看_强车身风险候选_可能可抢救\010_V03_tyy_2025_09_28_14_57_17_0008_横滚_姿态_score11.0_body26.1.png,True,,RISK_POOL_BODY_STRONG,车身姿态/横向动态强，但窗口或坐标连续性有风险，需要人工复核后决定是否抢救,V03_tyy_2025_09_28_14_57_17_0008,排除样本,横滚/姿态,extreme,11.0,26.097084666666664,strong,-2.145706,countersteer,False,tyy,2025_09_28_14_57_17,402.99,extreme_condition_episodes_v0_3_all_raw,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_57_17_vehicle.csv,tyy/Entity_Recording_2025_09_28_14_57_17_vehicle.csv,30004485,dd1127e5cf3742fe46c2d55e839261b79b041c5e7825193aec04e11d57df8d54,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,89334,446.665,0.0,446.665,200.0000000001819,10,0,8,411.715,408.795,8.724999999999966,7.776470301758763,True,400.99,402.99,402.99,407.99,4,True,True,True,True,False,False,False,False,0.0,,6.40779,0.415212,1.92851,0.533484,,,,2.982869025,0.14739085,0.06685076225,0.04413299725,0.0025,402.885,near_sync,-0.1050000000000181,2.22747299,8.0,20.682100000018803,3.548554090801842,False,403.485,-2.131219,True,True,episode_candidates_v0_6.csv,402.875,0.1150000000000091,middle_section,design_regular_road,roll_rate,,,excluded,窗口不完整或坐标连续性异常,排除,0,True,True,True,False,False,10
F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\00_最先看_强车身风险候选_可能可抢救,019_V03_tyy_2025_09_28_14_57_17_0009_横滚_姿态_score10.0_body22.9.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\00_最先看_强车身风险候选_可能可抢救\019_V03_tyy_2025_09_28_14_57_17_0009_横滚_姿态_score10.0_body22.9.png,True,,RISK_POOL_BODY_STRONG,车身姿态/横向动态强，但窗口或坐标连续性有风险，需要人工复核后决定是否抢救,V03_tyy_2025_09_28_14_57_17_0009,排除样本,横滚/姿态,extreme,9.958887347105046,22.87778583333333,none,0.13754,weak_or_no_clear_steer,False,tyy,2025_09_28_14_57_17,428.02,extreme_condition_episodes_v0_3_all_raw,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_57_17_vehicle.csv,tyy/Entity_Recording_2025_09_28_14_57_17_vehicle.csv,30004485,dd1127e5cf3742fe46c2d55e839261b79b041c5e7825193aec04e11d57df8d54,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,89334,446.665,0.0,446.665,200.0000000001819,10,0,9,433.885,431.285,5.865000000000009,3.597276087094968,True,426.02,428.02,428.02,433.02,4,True,True,True,True,False,False,True,True,0.0,,3.68475,0.310433,2.0968,0.249227,,,,2.982869025,0.14739085,0.06685076225,0.04413299725,0.0025,,none,,1.0,8.0,5.56800000000506,0.0,False,432.58,1.10985,False,False,episode_candidates_v0_6.csv,427.465,0.5550000000000068,middle_section,design_regular_road,roll_rate;roll_rate,,,excluded,窗口不完整或坐标连续性异常,排除,0,True,True,False,True,False,19
F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\07_边界待复核_规则仍拿不准,021_V03_tyy_2025_09_28_14_57_17_0006_横滚_姿态_score3.9_body2.8.png,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\extreme_condition_episodes_v0_3\figures\new_rule_review_groups_v0_3\07_边界待复核_规则仍拿不准\021_V03_tyy_2025_09_28_14_57_17_0006_横滚_姿态_score3.9_body2.8.png,True,,MANUAL_REVIEW_BOUNDARY,车身动态、方向盘响应或坐标风险边界不清，需要人工复核,V03_tyy_2025_09_28_14_57_17_0006,排除样本,横滚/姿态,medium,3.886145953356086,2.8017729166666667,none,-0.3384198,countersteer,False,tyy,2025_09_28_14_57_17,329.735,extreme_condition_episodes_v0_3_all_raw,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_57_17_vehicle.csv,tyy/Entity_Recording_2025_09_28_14_57_17_vehicle.csv,30004485,dd1127e5cf3742fe46c2d55e839261b79b041c5e7825193aec04e11d57df8d54,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,89334,446.665,0.0,446.665,200.0000000001819,10,0,6,332.54,329.75,2.805000000000007,3.49975602832912,True,327.735,329.735,329.735,334.735,3,True,True,True,True,False,False,True,True,0.0,,3.4664,0.161513,0.0867998,0.0462077,,,,2.982869025,0.14739085,0.06685076225,0.04413299725,0.0025,,none,,1.0,8.0,2.810000000002557,0.0,False,333.305,-0.8529423,True,True,all_raw_vehicle_instability_candidates_v0_1.csv,325.09,4.645000000000039,middle_section,design_regular_road,roll_rate;roll_rate;roll_rate;roll_rate,,,excluded,窗口不完整或坐标连续性异常,排除,4,False,True,False,True,False,21
