event_uid,subject,session_stamp,default_split,session_level_split,subject_level_split,event_type,event_level,road_type_anchor,road_design_risk_class,event_end_rel_s,event_duration_s,peak2_abs,peak2_time_s,tail2_abs,tail2_over_peak,peak2_near_end,tail2_unsettled,label2_response_unsettled,event_exceeds_2s_label,peak3_abs,peak3_time_s,tail3_abs,tail3_over_peak,peak3_near_end,tail3_unsettled,label3_response_unsettled,event_exceeds_3s_label,post2_range_abs,post2_change_from_2s_abs,post2_substantial_change,peak_after_2s_in_3s_label,peak_gain_after_2s_abs,peak_gain_after_2s_ratio,old_2s_may_miss_future_peak,old_2s_may_miss_future_change,label_window_2s_needs_review,label3_still_needs_review,recommended_window_policy,recurrence_rank,primary_attribution,mean_sample_rmse,vehicle_only_structure_gap,label_window_may_be_short,consensus_reversal_failure,figure_png,top_recurrent_bad_event
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000054775,hzh,2025_09_27_19_22_27,train,train,test,instability_ay_roll,extreme_active,straight,design_regular_road,62.955,8.18,1.5767309665679932,2.0,1.5767309665679932,1.0,True,True,True,True,1.7856509685516357,2.255000114440918,0.10280001163482666,0.05757004781186833,False,False,False,True,1.8884509801864624,1.6795309782028198,True,True,0.20892000198364258,0.11699934962827604,True,True,True,False,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000073950,hzh,2025_09_27_19_22_27,train,train,test,instability_ay_roll,extreme_active,straight,design_regular_road,77.595,3.645,1.362401008605957,1.784999966621399,1.3355211019515991,0.9802701946896956,True,True,True,True,1.5618910789489746,2.7850000858306885,1.5222810506820679,0.9746396987595569,True,True,True,True,0.2263699769973755,0.2263699769973755,False,True,0.19949007034301758,0.1277234200462033,True,False,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000153715,hzh,2025_09_27_19_22_27,train,train,test,instability_ay_roll,extreme_active,straight,design_curve_context,172.11,18.395,0.29339003562927246,0.5149999856948853,0.2384120225906372,0.8126111784242548,False,True,True,True,1.5767329931259155,2.990000009536743,1.5767329931259155,1.0,True,True,True,True,1.3384959697723389,1.3383209705352783,True,True,1.283342957496643,0.8139253526701317,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000193515,hzh,2025_09_27_19_22_27,train,train,test,instability_ay_roll,strong_active,straight,design_regular_road,196.185,2.67,1.2948600053787231,1.5399999618530273,1.0395179986953735,0.8028033875301703,False,True,True,True,1.2948600053787231,1.5399999618530273,0.2556909918785095,0.19746612824273968,False,False,False,True,0.786969006061554,0.786969006061554,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000301310,hzh,2025_09_27_19_22_27,train,train,test,instability_ay_roll,extreme_active,curve,design_regular_road,316.75,15.44,0.29792699217796326,0.7850000262260437,0.12042699754238129,0.4042164714986469,False,False,False,True,0.29792699217796326,0.7850000262260437,0.22148200869560242,0.7434103472011112,False,True,True,True,0.10367299616336823,0.10367299616336823,False,False,0.0,0.0,False,False,False,True,review_continuous_event_or_longer_than_3s,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000331710,hzh,2025_09_27_19_22_27,train,train,test,instability_ay_roll,strong_active,straight,design_curve_context,338.675,6.965,1.6920976638793945,1.6649999618530273,1.3922467231750488,0.8227933605103553,False,True,True,True,1.6920976638793945,1.6649999618530273,0.05131086707115173,0.030323821234711515,False,False,False,True,1.4435575902462006,1.4435575902462006,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000359710,hzh,2025_09_27_19_22_27,train,train,test,instability_ay_roll,strong_active,straight,design_regular_road,362.14,2.43,1.1232939958572388,1.2350000143051147,0.7271039485931396,0.6472962121000676,False,True,True,True,1.1232939958572388,1.2350000143051147,0.40823298692703247,0.36342488113763183,False,True,True,True,0.3188709616661072,0.3188709616661072,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000377330,hzh,2025_09_27_19_22_27,train,train,test,instability_ay_roll,medium_active,straight,design_regular_road,379.605,2.275,0.6544989943504333,1.6150000095367432,0.4824090003967285,0.7370660681847221,False,True,True,True,0.6544989943504333,1.6150000095367432,0.39915698766708374,0.6098664644446592,False,True,True,True,0.12653601169586182,0.12653601169586182,False,False,0.0,0.0,False,False,True,True,review_continuous_event_or_longer_than_3s,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000382505,hzh,2025_09_27_19_22_27,train,train,test,instability_ay_roll,strong_active,straight,design_regular_road,392.075,9.57,1.2742639780044556,1.7949999570846558,1.161341667175293,0.9113823251866516,True,True,True,True,1.2742639780044556,1.7949999570846558,0.9890779852867126,0.7761955154972248,False,True,True,True,0.2207840085029602,0.17226368188858032,False,False,0.0,0.0,False,False,True,True,review_continuous_event_or_longer_than_3s,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000457930,hzh,2025_09_27_19_22_27,train,train,test,instability_ay_roll,strong_active,straight,design_high_risk_surface,466.905,8.975,1.0541789531707764,1.9900000095367432,1.0541789531707764,1.0,True,True,True,True,1.0726799964904785,2.2049999237060547,0.9272940158843994,0.8644647228607385,False,True,True,True,0.1453859806060791,0.12688493728637695,False,True,0.01850104331970215,0.01724749541357404,False,False,True,True,review_continuous_event_or_longer_than_3s,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000556545,hzh,2025_09_27_19_22_27,train,train,test,instability_ay_roll,weak,straight,design_high_risk_surface,573.81,17.265,0.4642578065395355,1.284999966621399,0.27680879831314087,0.5962394049470189,False,True,True,True,0.4642578065395355,1.284999966621399,0.373500794172287,0.8045116073680502,False,True,True,True,0.3752460926771164,0.2785540968179703,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000059360,hzh,2025_09_27_19_33_25,train,train,test,instability_ay_roll,strong_active,straight,design_regular_road,64.025,4.665,1.0082778930664062,1.3049999475479126,0.7278028726577759,0.7218276604720143,False,True,True,True,1.0082778930664062,1.3049999475479126,0.2886779308319092,0.2863079046134522,False,False,False,True,0.557108998298645,0.4391249418258667,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000086105,hzh,2025_09_27_19_33_25,train,train,test,instability_ay_roll,extreme_active,straight,design_regular_road,98.815,12.71,1.7381750345230103,1.9950000047683716,1.7381750345230103,1.0,True,True,True,True,1.7715049982070923,2.119999885559082,1.3110949993133545,0.7401023427200543,False,True,True,True,3.0825999975204468,3.0492700338363647,True,True,0.03332996368408203,0.01881449034454584,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000134035,hzh,2025_09_27_19_33_25,train,train,test,instability_ay_roll,extreme_active,curve,design_curve_context,155.49,21.455,1.7599854469299316,1.9900000095367432,1.7599854469299316,1.0,True,True,True,True,2.196845293045044,2.990000009536743,2.196845293045044,1.0,True,True,True,True,0.4368598461151123,0.4368598461151123,False,True,0.4368598461151123,0.19885781101571406,True,False,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000164300,hzh,2025_09_27_19_33_25,train,train,test,instability_ay_roll,strong_active,straight,design_regular_road,176.285,11.985,1.6500362157821655,1.684999942779541,1.3419862985610962,0.81330717818515,False,True,True,True,1.6500362157821655,1.684999942779541,0.12025320529937744,0.07287913086342404,False,False,False,True,1.22190760076046,1.22190760076046,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000196645,hzh,2025_09_27_19_33_25,train,train,test,instability_ay_roll,strong_active,straight,design_regular_road,199.83,3.185,1.552994966506958,1.2899999618530273,0.11292275786399841,0.07271289366635077,False,False,False,True,1.552994966506958,1.2899999618530273,0.5825908780097961,0.37514022297198857,False,True,True,True,0.9670868515968323,0.49741873145103455,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000209940,hzh,2025_09_27_19_33_25,train,train,test,instability_ay_roll,medium_active,straight,design_special_event_segment,216.135,6.195,1.2814159393310547,1.434999942779541,0.3424333930015564,0.26723047723311366,False,False,False,True,1.2814159393310547,1.434999942779541,0.6958621144294739,0.5430415629079337,False,True,True,True,0.5970774441957474,0.40334564447402954,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000220280,hzh,2025_09_27_19_33_25,train,train,test,instability_ay_roll,extreme_active,straight,design_special_event_segment,230.37,10.09,1.658761978149414,2.0,1.658761978149414,1.0,True,True,True,True,1.673941969871521,2.200000047683716,1.036378026008606,0.6191242257269829,False,True,True,True,2.710319995880127,2.69514000415802,True,True,0.015179991722106934,0.00906840977484544,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000269285,hzh,2025_09_27_19_33_25,train,train,test,instability_ay_roll,extreme_active,curve,design_regular_road,288.2,18.915,0.13596075773239136,0.9750000238418579,0.1155407577753067,0.8498096046413856,False,False,False,True,0.603185772895813,2.994999885559082,0.603185772895813,1.0,True,True,True,True,0.4876450151205063,0.4876450151205063,True,True,0.46722501516342163,0.7745955494280605,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000297885,hzh,2025_09_27_19_33_25,train,train,test,instability_ay_roll,strong_active,straight,design_curve_context,309.305,11.42,0.9873329997062683,1.9900000095367432,0.9873329997062683,1.0,True,True,True,True,0.9880310297012329,2.005000114440918,0.08272905647754669,0.08373123311983717,False,False,False,True,1.0707600861787796,1.070062056183815,True,True,0.0006980299949645996,0.0007064859037632395,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000325285,hzh,2025_09_27_19_33_25,train,train,test,instability_ay_roll,extreme_active,straight,design_regular_road,332.385,7.1,2.5556859970092773,1.600000023841858,2.4047160148620605,0.9409278047757489,False,True,True,True,2.5556859970092773,1.600000023841858,1.106194019317627,0.4328364363275147,False,True,True,True,3.5109100341796875,3.5109100341796875,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,12.0,sample_rule_or_raw_signal_review,1.1983021259307862,True,True,True,F:/data_set_process/data_process/05_rebuild_from_raw_20260511/03_baselines/stage03_vehicle_instability_bad_event_curve_review_v0_1/figures/per_event/rank12_random_main_vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000325285.png,True
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000337550,hzh,2025_09_27_19_33_25,train,train,test,instability_ay_roll,extreme_active,straight,design_regular_road,339.32,1.77,6.233269691467285,1.9950000047683716,6.233269691467285,1.0,True,True,True,True,7.2647600173950195,2.990000009536743,7.2647600173950195,1.0,True,True,True,True,1.0314903259277344,1.0314903259277344,False,True,1.0314903259277344,0.14198546455187708,True,False,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000342730,hzh,2025_09_27_19_33_25,train,train,test,instability_ay_roll,instability_extreme,design_regular_road,design_regular_road,351.005,8.275,0.5602498054504395,2.0,0.5602498054504395,1.0,True,True,True,True,0.7047600746154785,2.990000009536743,0.7047600746154785,1.0,True,True,True,True,0.14451026916503906,0.14451026916503906,False,True,0.14451026916503906,0.20504888737331603,True,False,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000353510,hzh,2025_09_27_19_33_25,train,train,test,instability_ay_roll,strong_active,straight,design_regular_road,356.265,2.755,0.7138404846191406,1.9950000047683716,0.7138404846191406,1.0,True,True,True,True,0.7431624531745911,2.0999999046325684,0.5031794905662537,0.6770787307900252,False,True,True,True,0.2399829626083374,0.21066099405288696,False,True,0.02932196855545044,0.03945566468030622,False,False,True,True,review_continuous_event_or_longer_than_3s,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000442940,hzh,2025_09_27_19_33_25,train,train,test,instability_ay_roll,strong_active,straight,design_regular_road,454.675,11.735,0.8347909450531006,1.8600000143051147,0.8182100057601929,0.9801376148230105,True,True,True,True,0.8347909450531006,1.8600000143051147,0.5359901785850525,0.6420651562661098,False,True,True,True,0.2822198271751404,0.2822198271751404,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000474190,hzh,2025_09_27_19_33_25,train,train,test,instability_ay_roll,strong_active,straight,design_high_risk_surface,476.04,1.85,0.24940769374370575,1.9249999523162842,0.24801170825958252,0.99440279703016,True,False,True,True,0.24940769374370575,1.9249999523162842,0.052709002047777176,0.21133671241891022,False,False,False,True,0.19530270621180534,0.19530270621180534,False,False,0.0,0.0,False,False,True,False,review_2s_tail_or_anchor,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000511405,hzh,2025_09_27_19_33_25,train,train,test,instability_ay_roll,strong_active,curve,design_high_risk_surface,523.2,11.795,1.0478951930999756,1.75,0.9611530900001526,0.9172225393617707,False,True,True,True,1.0478951930999756,1.75,0.1645844280719757,0.15706191721815957,False,False,False,True,0.8506737649440765,0.7965686619281769,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000527890,hzh,2025_09_27_19_33_25,train,train,test,instability_ay_roll,strong_active,straight,design_high_risk_surface,534.805,6.915,0.4260352849960327,1.7899999618530273,0.42568621039390564,0.9991806439174861,True,True,True,True,0.7497940063476562,3.0,0.7497940063476562,1.0,True,True,True,True,0.3241077959537506,0.3241077959537506,True,True,0.32375872135162354,0.43179689169388563,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000051370,hzh,2025_09_27_19_44_05,test,test,test,instability_ay_roll,extreme_active,straight,design_regular_road,58.995,7.625,0.29461199045181274,2.0,0.29461199045181274,1.0,True,True,True,True,2.2521674633026123,3.0,2.2521674633026123,1.0,True,True,True,True,1.9575554728507996,1.9575554728507996,True,True,1.9575554728507996,0.8691873516280226,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000081885,hzh,2025_09_27_19_44_05,test,test,test,instability_ay_roll,strong_active,straight,design_regular_road,92.015,10.13,1.791234016418457,1.559999942779541,1.5133750438690186,0.8448784636722046,False,True,True,True,1.791234016418457,1.559999942779541,0.3583141267299652,0.20003758495297472,False,False,False,True,1.8716891705989838,1.8716891705989838,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000128910,hzh,2025_09_27_19_44_05,test,test,test,instability_ay_roll,extreme_active,curve,design_curve_context,145.72,16.81,1.6067509651184082,1.899999976158142,1.5999410152435303,0.9957616643632288,True,True,True,True,1.7261309623718262,2.994999885559082,1.7261309623718262,1.0,True,True,True,True,0.1476600170135498,0.1261899471282959,False,True,0.11937999725341797,0.06916045181727197,False,False,True,True,review_continuous_event_or_longer_than_3s,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000176245,hzh,2025_09_27_19_44_05,test,test,test,instability_ay_roll,strong_active,straight,design_regular_road,178.845,2.6,1.2744419574737549,1.690000057220459,1.0178760290145874,0.798683708618836,False,True,True,True,1.2744419574737549,1.690000057220459,0.2712239921092987,0.21281784589619818,False,False,False,True,0.806341826915741,0.806341826915741,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000218700,hzh,2025_09_27_19_44_05,test,test,test,instability_ay_roll,extreme_active,straight,design_special_event_segment,229.64,10.94,1.9839180707931519,1.7799999713897705,1.8764079809188843,0.9458092088292305,True,True,True,True,1.9839180707931519,1.7799999713897705,0.30316299200057983,0.15281023771277918,False,False,False,True,2.179570972919464,2.179570972919464,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000246255,hzh,2025_09_27_19_44_05,test,test,test,instability_ay_roll,strong_active,straight,design_regular_road,249.465,3.21,1.1740800142288208,1.5700000524520874,0.9986775517463684,0.8506043367089736,False,True,True,True,1.1740800142288208,1.5700000524520874,0.039094991981983185,0.033298405141205155,False,False,False,True,1.0445795506238937,1.0445795506238937,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000301790,hzh,2025_09_27_19_44_05,test,test,test,instability_ay_roll,strong_active,straight,design_curve_context,310.69,8.9,1.161865472793579,1.75,1.1562803983688354,0.995193011105395,False,True,True,True,1.161865472793579,1.75,0.9316573143005371,0.8018633276539912,False,True,True,True,0.22462308406829834,0.22462308406829834,False,False,0.0,0.0,False,False,True,True,review_continuous_event_or_longer_than_3s,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000326390,hzh,2025_09_27_19_44_05,test,test,test,instability_ay_roll,extreme_active,straight,design_regular_road,331.96,5.57,1.3761889934539795,1.9049999713897705,1.3699090480804443,0.9954367129780819,True,True,True,True,1.3761889934539795,1.9049999713897705,0.22200548648834229,0.16131903942288453,False,False,False,True,1.147903561592102,1.147903561592102,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000345860,hzh,2025_09_27_19_44_05,test,test,test,instability_ay_roll,extreme_active,straight,design_regular_road,356.785,10.925,0.9915213584899902,1.1399999856948853,0.3630284070968628,0.3661327151335668,False,True,True,True,0.9915213584899902,1.1399999856948853,0.058643050491809845,0.059144515637180664,False,False,False,True,0.3471459038555622,0.3471459038555622,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000407670,hzh,2025_09_27_19_44_05,test,test,test,instability_ay_roll,extreme_active,straight,design_regular_road,425.07,17.4,2.461432933807373,1.3049999475479126,2.016374111175537,0.8191871017410116,False,True,True,True,2.461432933807373,1.3049999475479126,1.3648430109024048,0.5544912445740497,False,True,True,True,0.9402081966400146,0.9402081966400146,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,7.0,sample_rule_or_raw_signal_review,1.1019079089164734,True,True,True,F:/data_set_process/data_process/05_rebuild_from_raw_20260511/03_baselines/stage03_vehicle_instability_bad_event_curve_review_v0_1/figures/per_event/rank07_session_pre1_vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000407670.png,True
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000429895,hzh,2025_09_27_19_44_05,test,test,test,instability_ay_roll,medium_active,straight,design_high_risk_surface,437.195,7.3,0.8702206611633301,0.5400000214576721,0.5544913411140442,0.6371847576829398,False,True,True,True,0.8702206611633301,0.5400000214576721,0.45570534467697144,0.5236664273952937,False,True,True,True,0.10384702682495117,0.10105502605438232,False,False,0.0,0.0,False,False,True,True,review_continuous_event_or_longer_than_3s,,,,,,,,False
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000530990,hzh,2025_09_27_19_44_05,test,test,test,instability_ay_roll,extreme_active,curve,design_high_risk_surface,545.905,14.915,0.2900730073451996,1.3700000047683716,0.2679080069065094,0.9235882006342188,False,True,True,True,0.4689699709415436,2.950000047683716,0.4682709872722626,0.9985095342717196,True,True,True,True,0.20106196403503418,0.20106196403503418,False,True,0.178896963596344,0.3814678437452517,False,False,True,True,review_continuous_event_or_longer_than_3s,,,,,,,,False
vehicle_instability_allraw__jy__2025_09_26_17_17_11__000159055,jy,2025_09_26_17_17_11,train,train,train,instability_ay_roll,medium_active,curve,design_curve_context,180.36,21.305,0.8929110765457153,1.9850000143051147,0.8929110765457153,1.0,True,True,True,True,1.133241057395935,2.4100000858306885,1.100601077079773,0.9711976722841605,False,True,True,True,0.24032998085021973,0.24032998085021973,False,True,0.24032998085021973,0.21207313243880516,True,False,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__jy__2025_09_26_17_17_11__000223285,jy,2025_09_26_17_17_11,train,train,train,instability_ay_roll,strong_active,straight,design_special_event_segment,229.34,6.055,1.1974680423736572,2.0,1.1974680423736572,1.0,True,True,True,True,1.4913790225982666,2.6549999713897705,1.2445989847183228,0.8345289600158075,True,True,True,True,0.2939109802246094,0.2939109802246094,False,True,0.2939109802246094,0.19707329643980134,True,False,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__jy__2025_09_26_17_17_11__000240445,jy,2025_09_26_17_17_11,train,train,train,instability_ay_roll,extreme_active,straight,design_special_event_segment,252.16,11.715,1.6069222688674927,1.9950000047683716,1.6069222688674927,1.0,True,True,True,True,1.8395723104476929,2.369999885559082,0.4818856716156006,0.2619552756250854,False,False,False,True,2.3214579820632935,2.0888079404830933,True,True,0.2326500415802002,0.12646963658828972,True,True,True,False,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__jy__2025_09_26_17_17_11__000289580,jy,2025_09_26_17_17_11,train,train,train,instability_roll_only,medium_active,straight,design_special_event_segment,292.625,3.045,0.345050573348999,0.36000001430511475,0.30543041229248047,0.8851757854740759,False,True,True,True,0.39689064025878906,2.990000009536743,0.39689064025878906,1.0,True,True,True,True,0.0914602279663086,0.0914602279663086,False,True,0.05184006690979004,0.1306154936684528,False,False,True,True,review_continuous_event_or_longer_than_3s,,,,,,,,False
vehicle_instability_allraw__jy__2025_09_26_17_17_11__000360915,jy,2025_09_26_17_17_11,train,train,train,instability_ay_roll,instability_strong,design_regular_road,design_regular_road,381.365,20.45,0.14730501174926758,2.0,0.14730501174926758,1.0,True,False,True,True,0.2138020098209381,2.309999942779541,0.12950316071510315,0.6057153570425445,False,False,False,True,0.08429884910583496,0.06649699807167053,False,True,0.06649699807167053,0.31102138902886184,False,False,True,False,review_2s_tail_or_anchor,,,,,,,,False
vehicle_instability_allraw__jy__2025_09_26_17_17_11__000414405,jy,2025_09_26_17_17_11,train,train,train,instability_ay_roll,extreme_active,straight,design_regular_road,419.495,5.09,2.3631784915924072,1.684999942779541,1.5493322610855103,0.6556137281198366,False,True,True,True,2.3631784915924072,1.684999942779541,0.06632062792778015,0.028064163652357286,False,False,False,True,2.6424336433410645,2.6424336433410645,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__jy__2025_09_26_17_17_11__000547665,jy,2025_09_26_17_17_11,train,train,train,instability_ay_roll,extreme_active,curve,design_high_risk_surface,568.915,21.25,0.28832799196243286,0.8349999785423279,0.19006600975990295,0.6592006848390469,False,False,False,True,0.28832799196243286,0.8349999785423279,0.1872740089893341,0.6495172657871339,False,False,False,True,0.004537999629974365,0.0029670000076293945,False,False,0.0,0.0,False,False,False,False,two_second_label_probably_ok,,,,,,,,False
vehicle_instability_allraw__jy__2025_09_26_17_17_11__000615015,jy,2025_09_26_17_17_11,train,train,train,instability_ay_roll,weak,straight,design_high_risk_surface,628.04,13.025,0.13945099711418152,0.17000000178813934,0.017627984285354614,0.1264098834009838,False,False,False,True,0.3293429911136627,2.994999885559082,0.3293429911136627,1.0,True,True,True,True,0.34697097539901733,0.34697097539901733,True,True,0.1898919939994812,0.5765782151834097,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__jy__2025_09_26_17_29_44__000057650,jy,2025_09_26_17_29_44,train,train,train,instability_ay_roll,weak,straight,design_regular_road,64.505,6.855,0.4115488827228546,1.9950000047683716,0.4115488827228546,1.0,True,True,True,True,0.6616549491882324,2.7799999713897705,0.6363471150398254,0.9617507068004909,True,True,True,True,0.2501060664653778,0.2501060664653778,True,True,0.2501060664653778,0.3780007491400564,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__jy__2025_09_26_17_29_44__000133840,jy,2025_09_26_17_29_44,train,train,train,instability_ay_roll,extreme_active,curve,design_curve_context,144.91,11.07,1.1224236488342285,2.0,1.1224236488342285,1.0,True,True,True,True,1.3866636753082275,2.369999885559082,0.9365432262420654,0.6753932066720437,False,True,True,True,0.4501204490661621,0.264240026473999,False,True,0.264240026473999,0.19055812247714915,True,False,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__jy__2025_09_26_17_29_44__000176855,jy,2025_09_26_17_29_44,train,train,train,instability_ay_roll,extreme_active,curve,design_curve_context,191.885,15.03,5.133186340332031,1.75,4.6471123695373535,0.9053075539113905,False,True,True,True,5.133186340332031,1.75,3.070380210876465,0.5981431429348545,False,True,True,True,1.5767321586608887,1.5767321586608887,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__jy__2025_09_26_17_29_44__000269345,jy,2025_09_26_17_29_44,train,train,train,instability_ay_roll,strong_active,straight,design_special_event_segment,276.37,7.025,0.6445499658584595,1.9950000047683716,0.6445499658584595,1.0,True,True,True,True,1.0752980709075928,2.5299999713897705,0.6546729803085327,0.6088293079108416,False,True,True,True,0.4307481050491333,0.4307481050491333,True,True,0.4307481050491333,0.40058483940696127,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__jy__2025_09_26_17_29_44__000332895,jy,2025_09_26_17_29_44,train,train,train,instability_ay_roll,extreme_active,curve,design_regular_road,350.025,17.13,0.5080660581588745,2.0,0.5080660581588745,1.0,True,True,True,True,0.9815740585327148,2.805000066757202,0.9812240600585938,0.9996434314139839,True,True,True,True,0.47350800037384033,0.47350800037384033,True,True,0.47350800037384033,0.48239661211264456,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__jy__2025_09_26_17_29_44__000426110,jy,2025_09_26_17_29_44,train,train,train,instability_ay_roll,extreme_active,straight,design_regular_road,431.58,5.47,1.9676820039749146,1.284999966621399,0.5316272974014282,0.27017947835447387,False,False,False,True,1.9676820039749146,1.284999966621399,0.5469860434532166,0.2779849804735979,False,False,False,True,0.22322705388069153,0.2078683078289032,False,False,0.0,0.0,False,False,False,False,two_second_label_probably_ok,,,,,,,,False
vehicle_instability_allraw__jy__2025_09_26_17_29_44__000500270,jy,2025_09_26_17_29_44,train,train,train,instability_ay_roll,medium_active,straight,design_regular_road,506.415,6.145,1.6941959857940674,1.840000033378601,1.6891300678253174,0.9970098394688525,True,True,True,True,1.6941959857940674,1.840000033378601,0.44069671630859375,0.2601214499407752,False,False,False,True,1.2503492832183838,1.2484333515167236,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
