review_label_uid,subject,session_stamp,vehicle_raw_absolute_path,source_event_uid,source_anchor,source_event_type,source_event_level,source_curvature_anchor,leakage_risk_anchor,causal_anchor_status,review_label_suffix,auto_event_role,event_start_rel_s,event_end_rel_s,anchor_rel_s,review_start_rel_s,review_end_rel_s,original_road_start_rel_s,original_road_end_rel_s,original_road_duration_s,direction_hint,pre_points,response_points,curve_points,steer_baseline,steer_delta_peak_signed,steer_delta_peak_abs,curve_peak_abs,curve_mean,speed_median,yaw_peak_abs,ay_peak_abs,roll_peak_abs,nearby_old_v400_count,nearby_dynamic_count,nearby_road_count,codex_review_score,codex_recommended_decision,codex_evidence_reason,codex_review_status
codex_byx_2025_09_28_17_05_51_0001_full,byx,2025_09_28_17_05_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,raw_road_curvature_onset__byx__2025_09_28_17_05_51__00001,raw_road_curvature_onset,curve_left_or_positive,extreme,0.0109098127117895,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,158.535,175.46,158.535,150.998,182.998,158.535,175.46,16.925,left,400,4893,3385,-0.258832,-2.339088,2.339088,0.01091,-0.003661296499261448,94.0718,0.396939,6.71268,0.094778,9,2,1,87.71075672639284,auto_accept_high,road=curve_short; score=87.7; curve_peak=0.01091; steer_delta_peak=2.339; old=9; dynamic=2; speed=94.1,codex_auto_reviewed_not_human_verified
codex_hzh_2025_09_26_21_17_02_0004_exit,hzh,2025_09_26_21_17_02,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_17_02_vehicle.csv,raw_road_curvature_onset__hzh__2025_09_26_21_17_02__00004,raw_road_curvature_onset,curve_right_or_negative,extreme,-0.0061647099630936,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,exit,curve_exit_or_return,566.505,578.505,566.505,556.505,586.505,541.0,578.505,37.505,right,400,4000,2400,0.416261,-0.696212,0.696212,0.00233874,-0.0018697363666666667,84.82525000000001,0.154331,3.37413,0.0478102,1,2,0,50.0,needs_human_review,road=curve_exit_or_return; score=50.0; curve_peak=0.002339; steer_delta_peak=0.6962; old=1; dynamic=2; speed=84.8,codex_auto_reviewed_not_human_verified
codex_hzh_2025_09_27_19_22_27_0001_full,hzh,2025_09_27_19_22_27,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,raw_road_curvature_onset__hzh__2025_09_27_19_22_27__00001,raw_road_curvature_onset,curve_left_or_positive,extreme,0.0108973200640854,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,155.275,171.625,155.275,147.45,179.45,155.275,171.625,16.35,left,400,4835,3270,-0.418355,2.744875,2.744875,0.0109074,-0.004341857220183486,86.44445,0.495272,12.2185,0.209685,7,1,1,94.0,auto_accept_high,road=curve_short; score=94.0; curve_peak=0.01091; steer_delta_peak=2.745; old=7; dynamic=1; speed=86.4,codex_auto_reviewed_not_human_verified
codex_hzh_2025_09_27_19_22_27_0002_full,hzh,2025_09_27_19_22_27,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,raw_road_curvature_onset__hzh__2025_09_27_19_22_27__00002,raw_road_curvature_onset,curve_right_or_negative,extreme,-0.0080614620035857,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,300.08,316.665,300.08,292.373,324.373,300.08,316.665,16.585,right,400,4858,3317,-0.155509,-2.188991,2.188991,0.00806165,0.0017945282577630387,97.04525,0.371407,12.5905,0.191034,4,2,2,83.10368521044708,auto_accept_high,road=curve_short; score=83.1; curve_peak=0.008062; steer_delta_peak=2.189; old=4; dynamic=2; speed=97,codex_auto_reviewed_not_human_verified
codex_hzh_2025_09_27_19_22_27_0003_full,hzh,2025_09_27_19_22_27,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,raw_road_curvature_onset__hzh__2025_09_27_19_22_27__00003,raw_road_curvature_onset,curve_left_or_positive,weak,0.0010845860025176,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,321.14,323.195,321.14,306.168,338.168,321.14,323.195,2.055,left,400,3405,411,-0.276111,-1.240579,1.240579,0.00108419,0.0009412849245742092,98.54235,0.371407,12.5905,0.191034,6,2,1,61.125969105360355,auto_accept_medium,road=curve_short; score=61.1; curve_peak=0.001084; steer_delta_peak=1.241; old=6; dynamic=2; speed=98.5,codex_auto_reviewed_not_human_verified
codex_hzh_2025_09_27_19_22_27_0004_full,hzh,2025_09_27_19_22_27,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,raw_road_curvature_onset__hzh__2025_09_27_19_22_27__00004,raw_road_curvature_onset,curve_right_or_negative,extreme,-0.0061620159158838,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,487.965,516.805,487.965,486.385,518.385,487.965,516.805,28.84,right,400,6084,5768,-0.116763,1.455253,1.455253,0.00616378,-0.002455042926664355,103.646,0.469417,8.2184,0.120077,8,6,1,73.35010215557293,auto_accept_high,road=curve_short; score=73.4; curve_peak=0.006164; steer_delta_peak=1.455; old=8; dynamic=6; speed=104,codex_auto_reviewed_not_human_verified
codex_hzh_2025_09_27_19_22_27_0005_full,hzh,2025_09_27_19_22_27,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,raw_road_curvature_onset__hzh__2025_09_27_19_22_27__00005,raw_road_curvature_onset,curve_left_or_positive,extreme,0.0172771035187981,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,559.755,569.07,559.755,548.413,576.952,559.755,569.07,9.315,left,400,3440,1863,-0.268083,-1.8764069999999997,1.8764069999999997,0.0178306,0.006974230145641438,104.2305,0.555379,9.15769,0.161371,6,6,1,89.63450573699049,auto_accept_high,road=curve_short; score=89.6; curve_peak=0.01783; steer_delta_peak=1.876; old=6; dynamic=6; speed=104,codex_auto_reviewed_not_human_verified
codex_hzh_2025_09_27_19_33_25_0001_full,hzh,2025_09_27_19_33_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,raw_road_curvature_onset__hzh__2025_09_27_19_33_25__00001,raw_road_curvature_onset,curve_left_or_positive,extreme,0.0108887802189585,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,134.45,151.165,134.45,126.808,158.808,134.45,151.165,16.715,left,400,4871,3343,-0.162665,2.684495,2.684495,0.0109019,-0.004633074178881244,94.6563,0.474524,16.0287,0.259859,8,3,1,97.92972763277228,auto_accept_high,road=curve_short; score=97.9; curve_peak=0.0109; steer_delta_peak=2.684; old=8; dynamic=3; speed=94.7,codex_auto_reviewed_not_human_verified
codex_hzh_2025_09_27_19_33_25_0002_full,hzh,2025_09_27_19_33_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,raw_road_curvature_onset__hzh__2025_09_27_19_33_25__00002,raw_road_curvature_onset,curve_right_or_negative,extreme,-0.0080614699926565,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,268.645,283.915,268.645,260.28,292.28,268.645,283.915,15.27,right,400,4727,3054,-0.106814,-3.031466,3.031466,0.00806158,0.001904928866077276,105.6195,0.465741,10.0137,0.130262,4,1,2,86.94029975576444,auto_accept_high,road=curve_short; score=86.9; curve_peak=0.008062; steer_delta_peak=3.031; old=4; dynamic=1; speed=106,codex_auto_reviewed_not_human_verified
codex_hzh_2025_09_27_19_33_25_0003_full,hzh,2025_09_27_19_33_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,raw_road_curvature_onset__hzh__2025_09_27_19_33_25__00003,raw_road_curvature_onset,curve_left_or_positive,weak,0.0010841640097467,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,288.17,290.145,288.17,273.158,305.158,288.17,290.145,1.975,left,400,3397,395,-0.630064,1.9554639999999999,1.9554639999999999,0.00108358,0.000940882329113924,105.6195,0.465741,10.0137,0.130262,8,1,1,67.44553542006902,auto_accept_medium,road=curve_short; score=67.4; curve_peak=0.001084; steer_delta_peak=1.955; old=8; dynamic=1; speed=106,codex_auto_reviewed_not_human_verified
codex_hzh_2025_09_27_19_33_25_0004_full,hzh,2025_09_27_19_33_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,raw_road_curvature_onset__hzh__2025_09_27_19_33_25__00004,raw_road_curvature_onset,curve_right_or_negative,extreme,-0.0060329579292356,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,477.98,507.565,477.98,476.773,508.773,477.98,507.565,29.585,right,400,6159,5917,-0.10088,1.31074,1.31074,0.0060337,-0.0024107926447524083,100.2305,0.201516,5.38362,0.076166,6,3,1,65.55489847016136,auto_accept_medium,road=curve_short; score=65.6; curve_peak=0.006034; steer_delta_peak=1.311; old=6; dynamic=3; speed=100,codex_auto_reviewed_not_human_verified
codex_hzh_2025_09_27_19_33_25_0005_full,hzh,2025_09_27_19_33_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,raw_road_curvature_onset__hzh__2025_09_27_19_33_25__00005,raw_road_curvature_onset,curve_left_or_positive,extreme,0.0171116089405265,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,551.92,560.885,551.92,540.402,565.456,551.92,560.885,8.965,left,400,2708,1793,-0.324108,-2.8817120000000003,2.8817120000000003,0.0181231,0.0067630720664751814,108.9855,0.885523,14.1342,0.843663,3,4,1,98.0,auto_accept_high,road=curve_short; score=98.0; curve_peak=0.01812; steer_delta_peak=2.882; old=3; dynamic=4; speed=109,codex_auto_reviewed_not_human_verified
codex_hzh_2025_09_27_19_44_05_0001_full,hzh,2025_09_27_19_44_05,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_44_05_vehicle.csv,raw_road_curvature_onset__hzh__2025_09_27_19_44_05__00001,raw_road_curvature_onset,curve_left_or_positive,extreme,0.0108975972292394,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,129.71,145.945,129.71,121.827,153.827,129.71,145.945,16.235,left,400,4824,3248,-0.16057,2.7239299999999997,2.7239299999999997,0.0108982,-0.004520015129310345,91.2288,0.492934,14.5655,0.319397,8,2,1,95.9975976830988,auto_accept_high,road=curve_short; score=96.0; curve_peak=0.0109; steer_delta_peak=2.724; old=8; dynamic=2; speed=91.2,codex_auto_reviewed_not_human_verified
codex_hzh_2025_09_27_19_44_05_0002_full,hzh,2025_09_27_19_44_05,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_44_05_vehicle.csv,raw_road_curvature_onset__hzh__2025_09_27_19_44_05__00002,raw_road_curvature_onset,curve_right_or_negative,extreme,-0.0081657899901578,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,270.04,286.93,270.04,262.485,294.485,270.04,286.93,16.89,right,400,4888,3377,-0.1775,-1.49837,1.49837,0.00816579,0.0019760467257921234,95.4696,0.257601,5.38294,0.074504,3,4,2,72.29039632767294,auto_accept_high,road=curve_short; score=72.3; curve_peak=0.008166; steer_delta_peak=1.498; old=3; dynamic=4; speed=95.5,codex_auto_reviewed_not_human_verified
codex_hzh_2025_09_27_19_44_05_0003_full,hzh,2025_09_27_19_44_05,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_44_05_vehicle.csv,raw_road_curvature_onset__hzh__2025_09_27_19_44_05__00003,raw_road_curvature_onset,curve_left_or_positive,weak,0.0010847199805454,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,291.52,293.6,291.52,276.56,308.56,291.52,293.6,2.08,left,400,3408,415,-0.175231,1.3781109999999999,1.3781109999999999,0.00108404,0.0009413912746987952,97.4668,0.257601,5.38294,0.074504,6,3,1,58.728037677836596,auto_accept_medium,road=curve_short; score=58.7; curve_peak=0.001084; steer_delta_peak=1.378; old=6; dynamic=3; speed=97.5,codex_auto_reviewed_not_human_verified
codex_hzh_2025_09_27_19_44_05_0004_entry,hzh,2025_09_27_19_44_05,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_44_05_vehicle.csv,raw_road_curvature_onset__hzh__2025_09_27_19_44_05__00004,raw_road_curvature_onset,curve_right_or_negative,extreme,-0.0061675899272137,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,entry,curve_entry,454.555,466.555,454.555,446.555,476.555,454.555,486.57,32.015,right,400,4400,2400,-0.152367,1.462407,1.462407,0.00585848,-0.0017723825112499999,97.0188,0.510974,8.07029,0.116863,4,3,1,69.5810197933481,auto_accept_medium,road=curve_entry; score=69.6; curve_peak=0.005858; steer_delta_peak=1.462; old=4; dynamic=3; speed=97,codex_auto_reviewed_not_human_verified
codex_hzh_2025_09_27_19_44_05_0004_exit,hzh,2025_09_27_19_44_05,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_44_05_vehicle.csv,raw_road_curvature_onset__hzh__2025_09_27_19_44_05__00004,raw_road_curvature_onset,curve_right_or_negative,extreme,-0.0061675899272137,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,exit,curve_exit_or_return,474.57,486.57,474.57,464.57,494.57,454.555,486.57,32.015,right,400,4000,2400,0.53058,-0.8604470000000001,0.8604470000000001,0.00238622,-0.0019239607162500002,92.0719,0.510974,8.07029,0.116863,3,3,0,57.63768287526427,needs_human_review,road=curve_exit_or_return; score=57.6; curve_peak=0.002386; steer_delta_peak=0.8604; old=3; dynamic=3; speed=92.1,codex_auto_reviewed_not_human_verified
codex_hzh_2025_09_27_19_44_05_0005_full,hzh,2025_09_27_19_44_05,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_44_05_vehicle.csv,raw_road_curvature_onset__hzh__2025_09_27_19_44_05__00005,raw_road_curvature_onset,curve_right_or_negative,extreme,-0.2556979680492413,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,530.445,538.76,530.445,518.602,546.66,530.445,538.76,8.315,right,400,3243,1664,-0.230645,-3.296835,3.296835,0.255698,0.005635383077722355,116.052,1.2393,15.0897,0.831596,3,1,1,92.0,auto_accept_high,road=curve_short; score=92.0; curve_peak=0.2557; steer_delta_peak=3.297; old=3; dynamic=1; speed=116,codex_auto_reviewed_not_human_verified
codex_jy_2025_09_26_17_17_11_0001_full,jy,2025_09_26_17_17_11,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_17_11_vehicle.csv,raw_road_curvature_onset__jy__2025_09_26_17_17_11__00001,raw_road_curvature_onset,curve_left_or_positive,extreme,0.0109030997894435,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,159.705,178.18,159.705,152.942,184.942,159.705,178.18,18.475,left,400,5047,3694,-0.27192249999999996,1.4760225,1.4760225,0.0108893,-0.003968695113697888,83.68844999999999,0.255145,5.32515,0.0756188,3,1,1,71.84456586537658,auto_accept_medium,road=curve_short; score=71.8; curve_peak=0.01089; steer_delta_peak=1.476; old=3; dynamic=1; speed=83.7,codex_auto_reviewed_not_human_verified
codex_jy_2025_09_26_17_17_11_0002_full,jy,2025_09_26_17_17_11,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_17_11_vehicle.csv,raw_road_curvature_onset__jy__2025_09_26_17_17_11__00002,raw_road_curvature_onset,curve_right_or_negative,extreme,-0.0081656799842449,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,361.04,376.35,361.04,352.695,384.695,361.04,376.35,15.31,right,400,4730,3061,-0.0940734,-2.1336665999999997,2.1336665999999997,0.00816568,0.001895718086246325,106.166,0.355833,6.42555,0.0982014,4,2,2,78.09422714935238,auto_accept_high,road=curve_short; score=78.1; curve_peak=0.008166; steer_delta_peak=2.134; old=4; dynamic=2; speed=106,codex_auto_reviewed_not_human_verified
codex_jy_2025_09_26_17_17_11_0003_full,jy,2025_09_26_17_17_11,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_17_11_vehicle.csv,raw_road_curvature_onset__jy__2025_09_26_17_17_11__00003,raw_road_curvature_onset,curve_left_or_positive,weak,0.001080969993038,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,380.335,382.2,380.335,365.267,397.267,380.335,382.2,1.865,left,400,3387,373,-0.133692,-0.359538,0.359538,0.00108024,0.0009405757104557641,108.651,0.355833,6.42555,0.0982014,6,4,1,59.412241860465116,auto_accept_medium,road=curve_short; score=59.4; curve_peak=0.00108; steer_delta_peak=0.3595; old=6; dynamic=4; speed=109,codex_auto_reviewed_not_human_verified
codex_jy_2025_09_26_17_17_11_0004_full,jy,2025_09_26_17_17_11,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_17_11_vehicle.csv,raw_road_curvature_onset__jy__2025_09_26_17_17_11__00004,raw_road_curvature_onset,curve_right_or_negative,extreme,-0.0061671198746841,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,541.765,569.83,541.765,539.798,571.798,541.765,569.83,28.065,right,400,6007,5613,-0.131598,1.4999379999999998,1.4999379999999998,0.00616712,-0.0024317774861927666,109.966,0.291865,6.735,0.102946,4,4,1,70.87012439286426,auto_accept_medium,road=curve_short; score=70.9; curve_peak=0.006167; steer_delta_peak=1.5; old=4; dynamic=4; speed=110,codex_auto_reviewed_not_human_verified
codex_jy_2025_09_26_17_17_11_0005_full,jy,2025_09_26_17_17_11,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_17_11_vehicle.csv,raw_road_curvature_onset__jy__2025_09_26_17_17_11__00005,raw_road_curvature_onset,curve_right_or_negative,extreme,-0.2577184192639879,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,617.165,624.34,617.165,604.753,636.753,617.165,624.34,7.175,right,400,3918,1435,-0.42760549999999997,-2.5787245000000003,2.5787245000000003,0.257719,0.004529124878048781,99.05465000000001,0.8337,11.3186,0.686201,4,1,1,91.6988098083811,auto_accept_high,road=curve_short; score=91.7; curve_peak=0.2577; steer_delta_peak=2.579; old=4; dynamic=1; speed=99.1,codex_auto_reviewed_not_human_verified
codex_jy_2025_09_26_17_29_44_0001_entry,jy,2025_09_26_17_29_44,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_29_44_vehicle.csv,raw_road_curvature_onset__jy__2025_09_26_17_29_44__00001,raw_road_curvature_onset,curve_left_or_positive,extreme,0.0108981603336035,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,entry,curve_entry,134.66,146.66,134.66,126.66,156.66,134.66,192.66,58.0,left,400,4400,2400,-0.322886,3.554366,3.554366,0.0109077,0.0006408720208333337,53.5092,1.5768,14.7746,1.32133,5,4,1,100.0,auto_accept_high,road=curve_entry; score=100.0; curve_peak=0.01091; steer_delta_peak=3.554; old=5; dynamic=4; speed=53.5,codex_auto_reviewed_not_human_verified
codex_jy_2025_09_26_17_29_44_0001_exit,jy,2025_09_26_17_29_44,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_29_44_vehicle.csv,raw_road_curvature_onset__jy__2025_09_26_17_29_44__00001,raw_road_curvature_onset,curve_left_or_positive,extreme,0.0108981603336035,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,exit,curve_exit_or_return,180.66,192.66,180.66,170.66,200.66,134.66,192.66,58.0,left,400,4000,2400,1.36031,-1.8076379999999999,1.8076379999999999,0.00716753,-0.007066053654166667,52.7624,0.356253,2.92936,0.255444,6,4,0,75.75634311671622,auto_accept_high,road=curve_exit_or_return; score=75.8; curve_peak=0.007168; steer_delta_peak=1.808; old=6; dynamic=4; speed=52.8,codex_auto_reviewed_not_human_verified
codex_jy_2025_09_26_17_29_44_0002_full,jy,2025_09_26_17_29_44,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_29_44_vehicle.csv,raw_road_curvature_onset__jy__2025_09_26_17_29_44__00002,raw_road_curvature_onset,curve_right_or_negative,extreme,-0.0080608699897005,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,332.5,350.045,332.5,325.273,357.273,332.5,350.045,17.545,right,401,4955,3509,-0.171391,-2.519559,2.519559,0.00806111,0.0015747207036192648,92.20505,2.00538,16.3379,0.654247,4,3,2,88.94955979862283,auto_accept_high,road=curve_short; score=88.9; curve_peak=0.008061; steer_delta_peak=2.52; old=4; dynamic=3; speed=92.2,codex_auto_reviewed_not_human_verified
codex_jy_2025_09_26_17_29_44_0003_full,jy,2025_09_26_17_29_44,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_29_44_vehicle.csv,raw_road_curvature_onset__jy__2025_09_26_17_29_44__00003,raw_road_curvature_onset,curve_left_or_positive,weak,0.0010841599926565,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,355.14,357.33,355.14,340.235,372.235,355.14,357.33,2.19,left,400,3419,438,-0.206909,0.1370958,0.1370958,0.00108383,0.0009407506803652969,92.41745,0.655204,12.6146,0.654247,2,2,1,57.0,needs_human_review,road=curve_short; score=57.0; curve_peak=0.001084; steer_delta_peak=0.1371; old=2; dynamic=2; speed=92.4,codex_auto_reviewed_not_human_verified
codex_jy_2025_09_26_17_29_44_0004_full,jy,2025_09_26_17_29_44,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_29_44_vehicle.csv,raw_road_curvature_onset__jy__2025_09_26_17_29_44__00004,raw_road_curvature_onset,curve_right_or_negative,extreme,-0.006163140014114,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,535.11,563.915,535.11,533.513,565.513,535.11,563.915,28.805,right,400,6081,5761,-0.224449,1.501509,1.501509,0.00616462,-0.002467373710814095,100.0004,0.243919,5.93425,0.0821691,8,7,1,70.79960139537238,auto_accept_medium,road=curve_short; score=70.8; curve_peak=0.006165; steer_delta_peak=1.502; old=8; dynamic=7; speed=100,codex_auto_reviewed_not_human_verified
codex_jy_2025_09_26_17_29_44_0005_full,jy,2025_09_26_17_29_44,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_29_44_vehicle.csv,raw_road_curvature_onset__jy__2025_09_26_17_29_44__00005,raw_road_curvature_onset,curve_left_or_positive,extreme,0.0189861717085629,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,610.785,623.435,610.785,601.11,633.11,610.785,623.435,12.65,left,400,4465,2530,-0.247575,-1.2518349999999998,1.2518349999999998,0.0195403,0.00677691569803162,68.33879999999999,0.274085,5.20074,0.0722313,6,2,1,73.25696225592074,auto_accept_high,road=curve_short; score=73.3; curve_peak=0.01954; steer_delta_peak=1.252; old=6; dynamic=2; speed=68.3,codex_auto_reviewed_not_human_verified
codex_jy_2025_09_26_17_40_51_0001_full,jy,2025_09_26_17_40_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_40_51_vehicle.csv,raw_road_curvature_onset__jy__2025_09_26_17_40_51__00001,raw_road_curvature_onset,curve_left_or_positive,extreme,0.0109042998184245,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,140.08,158.625,140.08,133.353,165.353,140.08,158.625,18.545,left,400,5054,3709,-0.22986,2.38709,2.38709,0.0108924,-0.004023296459962254,81.1837,0.585322,9.03859,0.285666,9,3,1,93.40170726033793,auto_accept_high,road=curve_short; score=93.4; curve_peak=0.01089; steer_delta_peak=2.387; old=9; dynamic=3; speed=81.2,codex_auto_reviewed_not_human_verified
codex_jy_2025_09_26_17_40_51_0002_full,jy,2025_09_26_17_40_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_40_51_vehicle.csv,raw_road_curvature_onset__jy__2025_09_26_17_40_51__00002,raw_road_curvature_onset,curve_right_or_negative,extreme,-0.0080609521390503,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,277.835,290.295,277.835,268.065,300.065,277.835,290.295,12.46,right,400,4447,2492,-0.153764,-2.059836,2.059836,0.00806115,0.0021947689871589086,119.55250000000001,0.414801,15.4307,0.312997,4,1,2,79.59955955734554,auto_accept_high,road=curve_short; score=79.6; curve_peak=0.008061; steer_delta_peak=2.06; old=4; dynamic=1; speed=120,codex_auto_reviewed_not_human_verified
codex_jy_2025_09_26_17_40_51_0003_full,jy,2025_09_26_17_40_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_40_51_vehicle.csv,raw_road_curvature_onset__jy__2025_09_26_17_40_51__00003,raw_road_curvature_onset,curve_left_or_positive,weak,0.0010812399986457,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,full,curve_short,294.345,296.24,294.345,279.293,311.293,294.345,296.24,1.895,left,400,3390,379,-0.180118,-0.165632,0.165632,0.00108053,0.0009400510316622692,119.55250000000001,0.414801,15.4307,0.312997,4,0,1,45.0,needs_human_review,road=curve_short; score=45.0; curve_peak=0.001081; steer_delta_peak=0.1656; old=4; dynamic=0; speed=120,codex_auto_reviewed_not_human_verified
codex_jy_2025_09_26_17_40_51_0004_entry,jy,2025_09_26_17_40_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_40_51_vehicle.csv,raw_road_curvature_onset__jy__2025_09_26_17_40_51__00004,raw_road_curvature_onset,curve_right_or_negative,extreme,-0.0061659866839444,low_if_road_context_available_before_response,codex_auto_reviewed_candidate,entry,curve_entry,444.46,456.46,444.46,436.46,466.46,444.46,475.87,31.41,right,400,4400,2400,-0.129678,0.8525929999999999,0.8525929999999999,0.00585731,-0.002641629899583333,107.822,0.23285,5.52805,0.0790363,4,5,1,64.43118300529053,auto_accept_medium,road=curve_entry; score=64.4; curve_peak=0.005857; steer_delta_peak=0.8526; old=4; dynamic=5; speed=108,codex_auto_reviewed_not_human_verified
