sample_id,split,gt_peak_abs,gt_peak_signed,gt_peak_time_s,gt_onset_time_s,gt_tail_signed,gt_tail_abs_ratio,direction_mode,amplitude_mode,peak_timing,tail_mode,reversal_count,zero_crossing,correction_mode,response_family,threshold_small_peak_train_p40,threshold_large_peak_train_p75,threshold_very_large_peak_train_p90,threshold_peak_time_train_median
vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000110230__pre3_label3_response_coverage,train,1.3772419691085815,-1.3772419691085815,2.180000066757202,0.8899999856948853,-0.181688591837883,0.13192205575573676,negative,medium,late_peak,return_near_zero,2,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000422495__pre3_label3_response_coverage,train,1.5268155336380005,-1.5268155336380005,2.119999885559082,0.8149999976158142,0.3492404520511627,0.2287378169509544,negative,medium,late_peak,return_near_zero,2,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000054775__pre3_label3_response_coverage,train,1.7856509685516357,1.7856509685516357,2.255000114440918,1.1950000524520874,-0.10280001163482666,0.05757004781186833,positive,large,late_peak,return_near_zero,2,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000193515__pre3_label3_response_coverage,train,1.2948600053787231,1.2948600053787231,1.5399999618530273,0.22499999403953552,0.2556909918785095,0.19746612824273968,positive,medium,early_peak,return_near_zero,2,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000331710__pre3_label3_response_coverage,train,1.6920976638793945,-1.6920976638793945,1.6649999618530273,0.8849999904632568,0.05131086707115173,0.030323821234711515,negative,large,late_peak,return_near_zero,2,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000059360__pre3_label3_response_coverage,train,1.0082778930664062,1.0082778930664062,1.3049999475479126,0.06499999761581421,0.2886779308319092,0.2863079046134522,positive,medium,early_peak,return_near_zero,6,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000164300__pre3_label3_response_coverage,train,1.6500362157821655,-1.6500362157821655,1.684999942779541,0.1899999976158142,-0.12025320529937744,0.07287913086342404,negative,large,late_peak,return_near_zero,2,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000297885__pre3_label3_response_coverage,train,0.9880310297012329,-0.9880310297012329,2.005000114440918,0.875,0.08272905647754669,0.08373123311983717,negative,small,late_peak,return_near_zero,4,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000511405__pre3_label3_response_coverage,train,1.0478951930999756,-1.0478951930999756,1.75,0.14000000059604645,-0.1645844280719757,0.15706191721815957,negative,medium,late_peak,return_near_zero,4,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000081885__pre3_label3_response_coverage,test,1.791234016418457,-1.791234016418457,1.559999942779541,0.25,0.3583141267299652,0.20003758495297472,negative,large,early_peak,return_near_zero,2,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000176245__pre3_label3_response_coverage,test,1.2744419574737549,-1.2744419574737549,1.690000057220459,0.14000000059604645,-0.2712239921092987,0.21281784589619818,negative,medium,late_peak,return_near_zero,3,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000218700__pre3_label3_response_coverage,test,1.9839180707931519,-1.9839180707931519,1.7799999713897705,0.23999999463558197,0.30316299200057983,0.15281023771277918,negative,large,late_peak,return_near_zero,2,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000246255__pre3_label3_response_coverage,test,1.1740800142288208,-1.1740800142288208,1.5700000524520874,0.1599999964237213,-0.039094991981983185,0.033298405141205155,negative,medium,early_peak,return_near_zero,3,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000326390__pre3_label3_response_coverage,test,1.3761889934539795,1.3761889934539795,1.9049999713897705,0.3400000035762787,0.22200548648834229,0.16131903942288453,positive,medium,late_peak,return_near_zero,4,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000345860__pre3_label3_response_coverage,test,0.9915213584899902,-0.9915213584899902,1.1399999856948853,0.11500000208616257,-0.058643050491809845,0.059144515637180664,negative,medium,early_peak,return_near_zero,5,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__jy__2025_09_26_17_17_11__000240445__pre3_label3_response_coverage,train,1.8395723104476929,-1.8395723104476929,2.369999885559082,0.3400000035762787,0.4818856716156006,0.2619552756250854,negative,large,late_peak,return_near_zero,2,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__jy__2025_09_26_17_17_11__000414405__pre3_label3_response_coverage,train,2.3631784915924072,2.3631784915924072,1.684999942779541,0.125,0.06632062792778015,0.028064163652357286,positive,very_large,late_peak,return_near_zero,5,1,multi_segment,very_large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__jy__2025_09_26_17_17_11__000547665__pre3_label3_response_coverage,train,0.28832799196243286,0.28832799196243286,0.8349999785423279,0.18000000715255737,0.1872740089893341,0.6495172657871339,positive,small,early_peak,same_side_tail,1,0,single_reversal,small|same_side_tail|single_reversal,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__jy__2025_09_26_17_29_44__000426110__pre3_label3_response_coverage,train,1.9676820039749146,1.9676820039749146,1.284999966621399,0.11500000208616257,0.5469860434532166,0.2779849804735979,positive,large,early_peak,return_near_zero,3,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__jy__2025_09_26_17_29_44__000500270__pre3_label3_response_coverage,train,1.6941959857940674,1.6941959857940674,1.840000033378601,0.9700000286102295,0.44069671630859375,0.2601214499407752,positive,large,late_peak,return_near_zero,1,0,single_reversal,large|return_near_zero|single_reversal,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__jy__2025_09_26_17_29_44__000535550__pre3_label3_response_coverage,train,0.23230403661727905,0.23230403661727905,0.3799999952316284,0.06499999761581421,-0.06911446899175644,0.2975172967210318,positive,small,early_peak,return_near_zero,1,1,zero_crossing,small|return_near_zero|zero_crossing,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__jy__2025_09_26_17_29_44__000540950__pre3_label3_response_coverage,train,0.9101839661598206,0.9101839661598206,0.6899999976158142,0.10000000149011612,-0.11554110050201416,0.12694257951993645,positive,small,early_peak,return_near_zero,7,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__jy__2025_09_26_17_40_51__000069905__pre3_label3_response_coverage,train,1.167451024055481,-1.167451024055481,1.4049999713897705,0.08500000089406967,-0.3007209897041321,0.25758767049558123,negative,medium,early_peak,return_near_zero,8,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__jy__2025_09_26_17_40_51__000228515__pre3_label3_response_coverage,train,2.8728153705596924,-2.8728153705596924,1.5149999856948853,0.23000000417232513,-0.5396543145179749,0.18784858924395043,negative,very_large,early_peak,return_near_zero,3,1,multi_segment,very_large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__jy__2025_09_26_17_40_51__000445490__pre3_label3_response_coverage,train,0.11833399534225464,0.11833399534225464,0.9800000190734863,0.7300000190734863,0.015534579753875732,0.13127740434137655,positive,small,early_peak,return_near_zero,1,0,single_reversal,small|return_near_zero|single_reversal,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__jy__2025_09_26_17_40_51__000526105__pre3_label3_response_coverage,train,0.9201330542564392,-0.9201330542564392,0.574999988079071,0.03500000014901161,-0.255515992641449,0.27769461325126704,negative,small,early_peak,return_near_zero,2,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__jy__2025_09_26_17_51_46__000542335__pre3_label3_response_coverage,train,0.3000220060348511,-0.3000220060348511,0.9950000047683716,0.16500000655651093,-0.15481102466583252,0.515998898586957,negative,small,early_peak,same_side_tail,2,1,multi_segment,small|same_side_tail|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__jy__2025_09_26_18_01_40__000064705__pre3_label3_response_coverage,val,1.2203320264816284,-1.2203320264816284,1.6299999952316284,0.9300000071525574,-0.027750998735427856,0.022740531374430526,negative,medium,late_peak,return_near_zero,7,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__jy__2025_09_26_18_01_40__000198735__pre3_label3_response_coverage,val,1.3861379623413086,-1.3861379623413086,1.215000033378601,0.10999999940395355,-0.3282952308654785,0.23684167073164858,negative,medium,early_peak,return_near_zero,6,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__jy__2025_09_26_18_01_40__000326600__pre3_label3_response_coverage,val,1.1723370552062988,1.1723370552062988,1.409999966621399,0.15000000596046448,0.3206169903278351,0.27348533333821423,positive,medium,early_peak,return_near_zero,9,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__lx__2025_09_26_09_17_22__000135315__pre3_label3_response_coverage,train,1.2240021228790283,-1.2240021228790283,1.9800000190734863,1.350000023841858,0.3586648404598236,0.2930263222225404,negative,medium,late_peak,return_near_zero,5,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__lx__2025_09_26_09_17_22__000215535__pre3_label3_response_coverage,train,0.9073969125747681,-0.9073969125747681,1.2050000429153442,0.550000011920929,-0.07312922924757004,0.0805923276067399,negative,small,early_peak,return_near_zero,5,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__lx__2025_09_26_09_17_22__000385260__pre3_label3_response_coverage,train,1.2409290075302124,-1.2409290075302124,1.2100000381469727,0.5450000166893005,0.10925799608230591,0.08804532364003574,negative,medium,early_peak,return_near_zero,6,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__lx__2025_09_26_09_17_22__000480490__pre3_label3_response_coverage,train,2.146575927734375,2.146575927734375,1.8600000143051147,0.3100000023841858,0.5068429112434387,0.23611692682046945,positive,very_large,late_peak,return_near_zero,4,1,multi_segment,very_large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000089180__pre3_label3_response_coverage,train,0.9592329859733582,0.9592329859733582,2.180000066757202,0.17499999701976776,-0.048694998025894165,0.05076451575159512,positive,small,late_peak,return_near_zero,2,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000357070__pre3_label3_response_coverage,train,0.16109400987625122,-0.16109400987625122,1.1100000143051147,0.054999999701976776,0.028797000646591187,0.17875897849158012,negative,small,early_peak,return_near_zero,1,1,zero_crossing,small|return_near_zero|zero_crossing,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000380645__pre3_label3_response_coverage,train,0.5267407894134521,-0.5267407894134521,1.4049999713897705,0.0949999988079071,-0.015358950942754745,0.029158461337041277,negative,small,early_peak,return_near_zero,2,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000448640__pre3_label3_response_coverage,train,1.3461730480194092,1.3461730480194092,2.009999990463257,0.6549999713897705,0.19652193784713745,0.14598564288319044,positive,medium,late_peak,return_near_zero,3,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000541050__pre3_label3_response_coverage,train,0.7265809774398804,0.7265809774398804,1.5299999713897705,1.0099999904632568,0.16772601008415222,0.23084283141452105,positive,small,early_peak,return_near_zero,4,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000057770__pre3_label3_response_coverage,train,1.0580191612243652,1.0580191612243652,0.949999988079071,0.10000000149011612,-0.001395881175994873,0.0013193344952085043,positive,medium,early_peak,return_near_zero,4,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000084330__pre3_label3_response_coverage,train,0.42027518153190613,-0.42027518153190613,1.725000023841858,0.11500000208616257,-0.08150650560855865,0.1939360428361885,negative,small,late_peak,return_near_zero,2,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000133655__pre3_label3_response_coverage,train,1.2969540357589722,-1.2969540357589722,2.3499999046325684,0.8999999761581421,-0.33143800497055054,0.2555510803253674,negative,medium,late_peak,return_near_zero,1,0,single_reversal,medium|return_near_zero|single_reversal,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000250730__pre3_label3_response_coverage,train,1.5217540264129639,-1.5217540264129639,1.2200000286102295,0.27000001072883606,-0.09110596776008606,0.059869049911330616,negative,medium,early_peak,return_near_zero,8,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000129055__pre3_label3_response_coverage,train,1.9997968673706055,-1.9997968673706055,1.809999942779541,0.375,0.20106200873851776,0.10054121597004013,negative,very_large,late_peak,return_near_zero,6,1,multi_segment,very_large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000175350__pre3_label3_response_coverage,train,1.2788029909133911,-1.2788029909133911,1.1449999809265137,0.09000000357627869,-0.19512830674648285,0.1525866831192751,negative,medium,early_peak,return_near_zero,3,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000290870__pre3_label3_response_coverage,train,1.879023551940918,1.879023551940918,2.0899999141693115,0.22499999403953552,-0.4567525386810303,0.2430797305383599,positive,large,late_peak,return_near_zero,2,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000320035__pre3_label3_response_coverage,train,1.6603360176086426,1.6603360176086426,1.6050000190734863,0.1599999964237213,0.23143000900745392,0.13938745323418275,positive,large,late_peak,return_near_zero,4,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000334720__pre3_label3_response_coverage,train,0.27907800674438477,-0.27907800674438477,1.4249999523162842,0.5649999976158142,-0.09983241558074951,0.35772226104577554,negative,small,early_peak,same_side_tail,3,1,multi_segment,small|same_side_tail|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000402090__pre3_label3_response_coverage,train,1.3334319591522217,1.3334319591522217,2.5450000762939453,1.3300000429153442,0.15236690640449524,0.114266727566188,positive,medium,late_peak,return_near_zero,2,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000481970__pre3_label3_response_coverage,train,0.09930992126464844,-0.09930992126464844,1.340000033378601,0.054999999701976776,-0.09301996231079102,0.9366633376226785,negative,small,early_peak,same_side_tail,0,0,single_sweep,small|same_side_tail|single_sweep,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000137120__pre3_label3_response_coverage,train,0.9438740015029907,-0.9438740015029907,2.359999895095825,0.8349999785423279,-0.06789299845695496,0.07193014994463733,negative,small,late_peak,return_near_zero,6,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000439360__pre3_label3_response_coverage,train,1.7284029722213745,-1.7284029722213745,1.8799999952316284,0.3499999940395355,-0.04101469740271568,0.02372982346240869,negative,large,late_peak,return_near_zero,3,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000515545__pre3_label3_response_coverage,train,0.449945867061615,0.449945867061615,1.4800000190734863,0.6949999928474426,-0.10227611660957336,0.22730760319567023,positive,small,early_peak,return_near_zero,5,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000598710__pre3_label3_response_coverage,train,0.8325219750404358,0.8325219750404358,1.2799999713897705,0.07999999821186066,0.16231590509414673,0.19496891368694863,positive,small,early_peak,return_near_zero,5,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000180850__pre3_label3_response_coverage,train,1.846207618713379,-1.846207618713379,1.2300000190734863,0.6050000190734863,0.2049032747745514,0.1109860411676496,negative,large,early_peak,return_near_zero,7,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000209520__pre3_label3_response_coverage,train,0.7143637537956238,-0.7143637537956238,1.4600000381469727,0.06499999761581421,-0.09459692984819412,0.13242123406398063,negative,small,early_peak,return_near_zero,5,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000340405__pre3_label3_response_coverage,train,1.2901480197906494,1.2901480197906494,1.2999999523162842,0.7200000286102295,-0.0649261474609375,0.05032457242500979,positive,medium,early_peak,return_near_zero,4,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000384965__pre3_label3_response_coverage,train,2.1245858669281006,-2.1245858669281006,1.3600000143051147,0.7350000143051147,-0.00698089599609375,0.003285767878229981,negative,very_large,early_peak,return_near_zero,6,1,multi_segment,very_large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000463330__pre3_label3_response_coverage,train,1.010895013809204,1.010895013809204,1.4850000143051147,0.17000000178813934,0.25953128933906555,0.2567341670438285,positive,medium,early_peak,return_near_zero,2,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000137410__pre3_label3_response_coverage,train,1.4650294780731201,-1.4650294780731201,1.7999999523162842,1.4850000143051147,-0.006282448768615723,0.004288274647469014,negative,medium,late_peak,return_near_zero,9,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000500840__pre3_label3_response_coverage,train,0.10803589969873428,0.10803589969873428,0.36500000953674316,0.04500000178813934,-0.10437038540840149,0.9660713309135728,positive,small,early_peak,opposite_tail,5,1,multi_segment,small|opposite_tail|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000703720__pre3_label3_response_coverage,train,1.2260918617248535,-1.2260918617248535,1.8250000476837158,1.0099999904632568,0.17592917382717133,0.14348775921216536,negative,medium,late_peak,return_near_zero,3,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000221270__pre3_label3_response_coverage,val,0.7922049760818481,-0.7922049760818481,1.2999999523162842,0.45500001311302185,-0.18413259088993073,0.23243049014994666,negative,small,early_peak,return_near_zero,4,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000378840__pre3_label3_response_coverage,val,0.3790860176086426,0.3790860176086426,1.9550000429153442,0.4000000059604645,0.08255499601364136,0.21777378267448722,positive,small,late_peak,return_near_zero,4,0,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000382075__pre3_label3_response_coverage,val,2.055994987487793,-2.055994987487793,1.3450000286102295,1.0099999904632568,-0.2028069645166397,0.09864176019439047,negative,very_large,early_peak,return_near_zero,7,1,multi_segment,very_large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000547420__pre3_label3_response_coverage,val,0.511729896068573,-0.511729896068573,2.319999933242798,0.07500000298023224,-0.11117689311504364,0.21725698257845322,negative,small,late_peak,return_near_zero,4,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000560065__pre3_label3_response_coverage,val,1.0259090662002563,-1.0259090662002563,2.630000114440918,2.134999990463257,0.10070550441741943,0.09816221313884152,negative,medium,late_peak,return_near_zero,2,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__txj__2025_09_27_08_40_46__000139565__pre3_label3_response_coverage,val,0.2876300811767578,0.2876300811767578,0.574999988079071,0.2750000059604645,0.14835023880004883,0.5157674683854881,positive,small,early_peak,same_side_tail,2,0,multi_segment,small|same_side_tail|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__txj__2025_09_27_08_40_46__000301130__pre3_label3_response_coverage,val,0.572642982006073,-0.572642982006073,0.9049999713897705,0.47999998927116394,0.07609599828720093,0.1328855860952364,negative,small,early_peak,return_near_zero,6,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__txj__2025_09_27_08_40_46__000441855__pre3_label3_response_coverage,val,0.008899927139282227,0.008899927139282227,0.29499998688697815,3.0,0.0013899803161621094,0.15617884218703956,positive,small,early_peak,return_near_zero,0,1,zero_crossing,small|return_near_zero|zero_crossing,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__txj__2025_09_27_08_40_46__000633830__pre3_label3_response_coverage,val,0.20996299386024475,0.20996299386024475,0.574999988079071,0.0949999988079071,0.12391799688339233,0.5901897025047873,positive,small,early_peak,same_side_tail,6,1,multi_segment,small|same_side_tail|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__txj__2025_09_27_08_40_46__000660595__pre3_label3_response_coverage,val,2.2067930698394775,2.2067930698394775,1.600000023841858,0.23999999463558197,0.22654396295547485,0.10265754685007857,positive,very_large,late_peak,return_near_zero,5,1,multi_segment,very_large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__txj__2025_09_27_08_40_46__000687315__pre3_label3_response_coverage,val,1.191012978553772,1.191012978553772,1.6399999856948853,0.925000011920929,-0.13526299595832825,0.11356970779829448,positive,medium,late_peak,return_near_zero,3,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__txj__2025_09_27_08_53_44__000300320__pre3_label3_response_coverage,val,0.3396410048007965,0.3396410048007965,0.5550000071525574,0.04500000178813934,0.11850818246603012,0.34892189338427076,positive,small,early_peak,same_side_tail,3,1,multi_segment,small|same_side_tail|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__txj__2025_09_27_08_53_44__000326790__pre3_label3_response_coverage,val,1.3283720016479492,-1.3283720016479492,1.2000000476837158,0.15000000596046448,-0.3504619896411896,0.2638281966244502,negative,medium,early_peak,return_near_zero,4,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
vehicle_instability_allraw__txj__2025_09_27_08_53_44__000386965__pre3_label3_response_coverage,val,2.1387240886688232,2.1387240886688232,1.3650000095367432,0.15000000596046448,0.5663597583770752,0.2648119789633953,positive,very_large,early_peak,return_near_zero,3,1,multi_segment,very_large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584
