protocol_version,sample_key,pool,subj,split,file,recording_id,vehicle_file,event_idx,episode_id,source_event_version,phase_type,event_level,trigger_type,event_type,road_type_anchor,is_curve,curvature_anchor,anchor_source,anchor_idx,anchor_s,history_len,future_len,valid_future_len,valid_future_s,full_future_2s,history_full_3s,time_left_after_anchor_s,keep_for_training,usable_sample,drop_reason,event_start_s,event_end_s,event_duration_s,start_idx,end_idx,trigger_score,primary_score,mechanism_tag,d3_included,instability_event_uid,leakage_note
instability_allraw_highconf_oldcode_v0_1,hzh::2025_09_26_20_50_27::00223::instability_dynamic_onset,allraw_vehicle_instability_highconf,hzh,test,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,223,223,allraw_instability_rescreen_v0_1,primary,medium_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,0,0.0,all_raw_nonsteering_dynamic_onset,39769,198.845,600,400,400,2.0,True,True,532.315,True,True,,198.845,207.705,8.86,39769,41541,82.9,56.68,instability_ay_roll,True,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000198845,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,hzh::2025_09_26_20_50_27::00224::instability_dynamic_onset,allraw_vehicle_instability_highconf,hzh,test,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,224,224,allraw_instability_rescreen_v0_1,secondary,strong_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,0,0.0,all_raw_nonsteering_dynamic_onset,44321,221.605,600,400,400,2.0,True,True,509.555,True,True,,221.605,237.89,16.285,44321,47578,100.0,89.93,instability_ay_roll,True,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000221605,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,hzh::2025_09_26_20_50_27::00225::instability_dynamic_onset,allraw_vehicle_instability_highconf,hzh,test,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,225,225,allraw_instability_rescreen_v0_1,none,instability_medium,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,design_special_event_segment,0,-0.0,all_raw_nonsteering_dynamic_onset,49176,245.88,600,400,400,2.0,True,True,485.28,True,True,,245.88,251.355,5.475,49176,50271,72.0,45.42,instability_roll_only,True,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000245880,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,hzh::2025_09_26_20_50_27::00226::instability_dynamic_onset,allraw_vehicle_instability_highconf,hzh,test,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,226,226,allraw_instability_rescreen_v0_1,none,instability_medium,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,design_special_event_segment,0,0.0,all_raw_nonsteering_dynamic_onset,53437,267.185,600,400,400,2.0,True,True,463.975,True,True,,267.185,272.035,4.85,53437,54407,72.0,42.9,instability_roll_only,True,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000267185,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,hzh::2025_09_26_20_50_27::00227::instability_dynamic_onset,allraw_vehicle_instability_highconf,hzh,test,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,227,227,allraw_instability_rescreen_v0_1,primary,extreme_active,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,straight,0,0.0,all_raw_nonsteering_dynamic_onset,67487,337.435,600,400,400,2.0,True,True,393.725,True,True,,337.435,339.525,2.09,67487,67905,83.34,43.11,instability_roll_only,True,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000337435,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,hzh::2025_09_26_20_50_27::00228::instability_dynamic_onset,allraw_vehicle_instability_highconf,hzh,test,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,228,228,allraw_instability_rescreen_v0_1,secondary,strong_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,0,-0.0,all_raw_nonsteering_dynamic_onset,74997,374.985,600,400,400,2.0,True,True,356.175,True,True,,374.985,380.265,5.28,74997,76053,93.26,55.85,instability_ay_roll,True,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000374985,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,hzh::2025_09_26_20_50_27::00229::instability_dynamic_onset,allraw_vehicle_instability_highconf,hzh,test,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,229,229,allraw_instability_rescreen_v0_1,primary,medium_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,0,-0.0,all_raw_nonsteering_dynamic_onset,78939,394.695,600,400,400,2.0,True,True,336.465,True,True,,394.695,398.245,3.55,78939,79649,74.34,53.85,instability_ay_roll,True,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000394695,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,hzh::2025_09_26_20_50_27::00230::instability_dynamic_onset,allraw_vehicle_instability_highconf,hzh,test,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,230,230,allraw_instability_rescreen_v0_1,secondary,medium_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,0,0.0,all_raw_nonsteering_dynamic_onset,81002,405.01,600,400,400,2.0,True,True,326.15,True,True,,405.01,431.005,25.995,81002,86201,87.55,61.33,instability_ay_roll,True,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000405010,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,hzh::2025_09_26_20_50_27::00231::instability_dynamic_onset,allraw_vehicle_instability_highconf,hzh,test,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,231,231,allraw_instability_rescreen_v0_1,none,instability_medium,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_only,design_curve_context,1,0.0,all_raw_nonsteering_dynamic_onset,89951,449.755,600,400,400,2.0,True,True,281.405,True,True,,449.755,450.61,0.855,89951,90122,72.0,24.77,instability_ay_only,True,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000449755,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,hzh::2025_09_26_20_50_27::00232::instability_dynamic_onset,allraw_vehicle_instability_highconf,hzh,test,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,232,232,allraw_instability_rescreen_v0_1,none,instability_medium,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,design_curve_context,1,-0.0,all_raw_nonsteering_dynamic_onset,91139,455.695,600,400,400,2.0,True,True,275.465,True,True,,455.695,459.85,4.155,91139,91970,72.0,43.03,instability_ay_roll,True,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000455695,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,hzh::2025_09_26_20_50_27::00233::instability_dynamic_onset,allraw_vehicle_instability_highconf,hzh,test,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,233,233,allraw_instability_rescreen_v0_1,primary,medium_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,1,-0.00046808,all_raw_nonsteering_dynamic_onset,94931,474.655,600,400,400,2.0,True,True,256.505,True,True,,474.655,481.295,6.64,94931,96259,83.1,57.87,instability_ay_roll,True,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000474655,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,hzh::2025_09_26_20_50_27::00234::instability_dynamic_onset,allraw_vehicle_instability_highconf,hzh,test,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,234,234,allraw_instability_rescreen_v0_1,secondary,weak,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,0,0.0,all_raw_nonsteering_dynamic_onset,115845,579.225,600,400,400,2.0,True,True,151.935,True,True,,579.225,591.585,12.36,115845,118317,72.81,52.37,instability_ay_roll,True,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000579225,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,hzh::2025_09_26_20_50_27::00235::instability_dynamic_onset,allraw_vehicle_instability_highconf,hzh,test,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,235,235,allraw_instability_rescreen_v0_1,none,instability_medium,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,design_high_risk_surface,0,0.0,all_raw_nonsteering_dynamic_onset,119806,599.03,600,400,400,2.0,True,True,132.13,True,True,,599.03,602.39,3.36,119806,120478,72.0,60.25,instability_ay_roll,True,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000599030,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,hzh::2025_09_26_20_50_27::00236::instability_dynamic_onset,allraw_vehicle_instability_highconf,hzh,test,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,236,236,allraw_instability_rescreen_v0_1,primary,weak,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,curve,0,-0.0,all_raw_nonsteering_dynamic_onset,122073,610.365,600,400,400,2.0,True,True,120.795,True,True,,610.365,612.305,1.94,122073,122461,72.0,50.11,instability_ay_roll,True,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000610365,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,hzh::2025_09_26_20_50_27::00237::instability_dynamic_onset,allraw_vehicle_instability_highconf,hzh,test,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,237,237,allraw_instability_rescreen_v0_1,none,instability_extreme,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,design_high_risk_surface,0,-0.0,all_raw_nonsteering_dynamic_onset,123220,616.1,600,400,400,2.0,True,True,115.06,True,True,,616.1,641.1,25.0,123220,128220,100.0,90.44,instability_ay_roll,True,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000616100,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,hzh::2025_09_26_20_50_27::00238::instability_dynamic_onset,allraw_vehicle_instability_highconf,hzh,test,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,238,238,allraw_instability_rescreen_v0_1,primary,medium_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,0,0.0,all_raw_nonsteering_dynamic_onset,129158,645.79,600,400,400,2.0,True,True,85.37,True,True,,645.79,653.88,8.09,129158,130776,78.06,50.89,instability_ay_roll,True,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000645790,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,hzh::2025_09_26_20_50_27::00239::instability_dynamic_onset,allraw_vehicle_instability_highconf,hzh,test,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,239,239,allraw_instability_rescreen_v0_1,primary,medium_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,0,0.0,all_raw_nonsteering_dynamic_onset,136250,681.25,600,400,400,2.0,True,True,49.91,True,True,,681.25,686.355,5.105,136250,137271,98.58,66.68,instability_ay_roll,True,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000681250,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,hzh::2025_09_26_20_50_27::00240::instability_dynamic_onset,allraw_vehicle_instability_highconf,hzh,test,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,240,240,allraw_instability_rescreen_v0_1,secondary,weak,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,curve,0,-0.0,all_raw_nonsteering_dynamic_onset,138335,691.675,600,400,400,2.0,True,True,39.485,True,True,,691.675,693.645,1.97,138335,138729,72.0,43.66,instability_ay_roll,True,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000691675,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,hzh::2025_09_26_20_50_27::00241::instability_dynamic_onset,allraw_vehicle_instability_highconf,hzh,test,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,241,241,allraw_instability_rescreen_v0_1,secondary,strong_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,curve,0,0.0,all_raw_nonsteering_dynamic_onset,140207,701.035,600,400,400,2.0,True,True,30.125,True,True,,701.035,715.35,14.315,140207,143070,100.0,74.65,instability_ay_roll,True,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000701035,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,hzh::2025_09_26_21_03_19::00242::instability_dynamic_onset,allraw_vehicle_instability_highconf,hzh,test,Entity_Recording_2025_09_26_21_03_19_vehicle.csv,Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,242,242,allraw_instability_rescreen_v0_1,secondary,strong_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,0,0.0,all_raw_nonsteering_dynamic_onset,12067,60.335,600,400,400,2.0,True,True,538.245,True,True,,60.335,65.95,5.615,12067,13190,100.0,74.62,instability_ay_roll,True,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000060335,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,hzh::2025_09_26_21_03_19::00243::instability_dynamic_onset,allraw_vehicle_instability_highconf,hzh,test,Entity_Recording_2025_09_26_21_03_19_vehicle.csv,Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,243,243,allraw_instability_rescreen_v0_1,secondary,strong_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,0,0.0,all_raw_nonsteering_dynamic_onset,17621,88.105,600,400,400,2.0,True,True,510.475,True,True,,88.105,99.995,11.89,17621,19999,100.0,69.59,instability_ay_roll,True,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000088105,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,hzh::2025_09_26_21_03_19::00244::instability_dynamic_onset,allraw_vehicle_instability_highconf,hzh,test,Entity_Recording_2025_09_26_21_03_19_vehicle.csv,Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,244,244,allraw_instability_rescreen_v0_1,secondary,extreme_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,1,-0.00729802,all_raw_nonsteering_dynamic_onset,26901,134.505,600,400,400,2.0,True,True,464.075,True,True,,134.505,151.165,16.66,26901,30233,100.0,94.41,instability_ay_roll,True,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000134505,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,hzh::2025_09_26_21_03_19::00245::instability_dynamic_onset,allraw_vehicle_instability_highconf,hzh,test,Entity_Recording_2025_09_26_21_03_19_vehicle.csv,Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,245,245,allraw_instability_rescreen_v0_1,secondary,strong_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,0,0.0,all_raw_nonsteering_dynamic_onset,32176,160.88,600,400,400,2.0,True,True,437.7,True,True,,160.88,193.515,32.635,32176,38703,100.0,77.88,instability_ay_roll,True,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000160880,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,hzh::2025_09_26_21_03_19::00246::instability_dynamic_onset,allraw_vehicle_instability_highconf,hzh,test,Entity_Recording_2025_09_26_21_03_19_vehicle.csv,Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,246,246,allraw_instability_rescreen_v0_1,primary,strong_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,0,0.0,all_raw_nonsteering_dynamic_onset,40452,202.26,600,400,400,2.0,True,True,396.32,True,True,,202.26,206.465,4.205,40452,41293,100.0,67.69,instability_ay_roll,True,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000202260,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,hzh::2025_09_26_21_03_19::00247::instability_dynamic_onset,allraw_vehicle_instability_highconf,hzh,test,Entity_Recording_2025_09_26_21_03_19_vehicle.csv,Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,247,247,allraw_instability_rescreen_v0_1,secondary,extreme_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,0,-0.0,all_raw_nonsteering_dynamic_onset,44378,221.89,600,400,400,2.0,True,True,376.69,True,True,,221.89,234.64,12.75,44378,46928,100.0,93.23,instability_ay_roll,True,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000221890,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,hzh::2025_09_26_21_03_19::00248::instability_dynamic_onset,allraw_vehicle_instability_highconf,hzh,test,Entity_Recording_2025_09_26_21_03_19_vehicle.csv,Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,248,248,allraw_instability_rescreen_v0_1,secondary,extreme_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,0,0.0,all_raw_nonsteering_dynamic_onset,47763,238.815,600,400,400,2.0,True,True,359.765,True,True,,238.815,245.375,6.56,47763,49075,92.02,64.91,instability_ay_roll,True,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000238815,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,hzh::2025_09_26_21_03_19::00249::instability_dynamic_onset,allraw_vehicle_instability_highconf,hzh,test,Entity_Recording_2025_09_26_21_03_19_vehicle.csv,Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,249,249,allraw_instability_rescreen_v0_1,none,instability_extreme,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,design_regular_road,0,-0.0,all_raw_nonsteering_dynamic_onset,56129,280.645,600,400,400,2.0,True,True,317.935,True,True,,280.645,299.645,19.0,56129,59929,100.0,93.45,instability_ay_roll,True,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000280645,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,hzh::2025_09_26_21_03_19::00250::instability_dynamic_onset,allraw_vehicle_instability_highconf,hzh,test,Entity_Recording_2025_09_26_21_03_19_vehicle.csv,Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,250,250,allraw_instability_rescreen_v0_1,secondary,strong_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,1,0.0,all_raw_nonsteering_dynamic_onset,62005,310.025,600,400,400,2.0,True,True,288.555,True,True,,310.025,316.605,6.58,62005,63321,100.0,67.7,instability_ay_roll,True,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000310025,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,hzh::2025_09_26_21_03_19::00251::instability_dynamic_onset,allraw_vehicle_instability_highconf,hzh,test,Entity_Recording_2025_09_26_21_03_19_vehicle.csv,Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,251,251,allraw_instability_rescreen_v0_1,secondary,strong_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,1,-0.0,all_raw_nonsteering_dynamic_onset,64160,320.8,600,400,400,2.0,True,True,277.78,True,True,,320.8,323.39,2.59,64160,64678,86.58,65.54,instability_ay_roll,True,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000320800,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
instability_allraw_highconf_oldcode_v0_1,hzh::2025_09_26_21_03_19::00252::instability_dynamic_onset,allraw_vehicle_instability_highconf,hzh,test,Entity_Recording_2025_09_26_21_03_19_vehicle.csv,Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,252,252,allraw_instability_rescreen_v0_1,primary,strong_active,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,straight,1,0.0,all_raw_nonsteering_dynamic_onset,65240,326.2,600,400,400,2.0,True,True,272.38,True,True,,326.2,331.265,5.065,65240,66253,99.2,65.91,instability_ay_roll,True,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000326200,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.
