episode_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_absolute_path,vehicle_raw_relative_path,vehicle_raw_size_bytes,vehicle_raw_sha256,read_status,read_error,available_columns,missing_required_columns,row_count,duration_s,time_start_s,time_end_s,sampling_rate_median_hz,episode_count,success_episode_count,event_index_in_session,t_condition_anchor,t_condition_end,t_condition_peak,condition_duration_s,condition_score_peak,condition_score_mean,condition_level,condition_context_cn,window_complete,recommended_input_start_s,recommended_input_end_s,recommended_label_start_s,recommended_label_end_s,vehicle_component_count,roll_evidence,lateral_evidence,is_roll_context,is_lateral_dynamic_context,is_curve_context,is_low_mu_context,is_brake_context,has_brake_response,coordinate_continuity_ok,local_lateral_step_p99,local_lateral_step_max,peak_abs_ay_window,peak_abs_yaw_rate_window,peak_abs_roll_rate_window,peak_abs_roll_window,peak_abs_curvature_window,min_mu_window,median_speed_kmh_window,ay_threshold,yaw_rate_threshold,roll_rate_threshold,roll_angle_threshold,curvature_threshold,t_steer_onset,steer_onset_relation,steer_response_delay_s,steer_amp_threshold,steer_rate_threshold,steer_delta_prepost,steer_rate_peak_near,steer_response_strength,steer_response_score,input_start_already_steering,t_response_peak,steer_peak_delta,has_return,has_countersteer,response_shape,nearest_old_context_table,nearest_old_context_time_s,delta_to_nearest_old_context_s,nearest_old_road_module,nearest_old_risk_class,nearest_old_event_types,nearest_old_v0_2_category,nearest_old_v0_2_category_cn,v0_3_category,v0_3_category_cn,v0_3_reason_cn,recommended_use,sample_id,anchor_steer_abs,target_peak_signed,target_peak_abs,target_final_delta,input_valid_ratio,label_valid_ratio,split
V03_xst_2025_09_26_11_34_18_0019,extreme_condition_episodes_v0_3_all_raw,xst,2025_09_26_11_34_18,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,50510002,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,297149,742.871,0.0,742.871,400.0000000003638,33,0,19,358.916,359.076,358.916,0.160000000000025,2.444355942558499,2.295105555538204,weak,低附着,True,356.916,358.916,358.916,363.916,1,True,False,True,False,False,True,False,False,True,0.001406,0.0014109999999999,1.04642,0.0441773,0.0410087,0.0122245,5.37321e-10,0.0,96.9807,1.5695996562500012,0.092678742375,0.0369417144375,0.03977731375,0.00716723453125,,none,,1.0,8.0,-0.323933,4.363400000003963,none,0.0,False,360.945,0.35918875,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,353.805,5.11099999999999,fix_road,design_special_event_segment,roll_rate,,,manual_review,待人工复核,工况或响应强度边界不清,人工复核,V03_xst_2025_09_26_11_34_18_0019,-0.1354379951953888,0.1420702487230301,0.1420702487230301,0.032986998558044434,1.0,1.0,test
V03_xst_2025_09_26_11_34_18_0020,extreme_condition_episodes_v0_3_all_raw,xst,2025_09_26_11_34_18,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,50510002,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,297149,742.871,0.0,742.871,400.0000000003638,33,0,20,371.461,403.555,403.51,32.093999999999994,3.950131783953302,1.8788988367903936,medium,低附着,True,369.461,371.461,371.461,376.461,1,True,False,True,False,False,True,True,True,True,0.0017675,0.0029555,1.13483,0.0400207,0.0584318,0.0144242,2.04956e-08,0.0,118.699,1.5695996562500012,0.092678742375,0.0369417144375,0.03977731375,0.00716723453125,,none,,1.0,8.0,-0.3639881,3.141600000002857,none,0.0,False,373.88,0.2426008,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,372.35,-0.88900000000001,fix_road,design_special_event_segment,roll_rate;roll_rate,,,manual_review,待人工复核,工况或响应强度边界不清,人工复核,V03_xst_2025_09_26_11_34_18_0020,-0.2590939998626709,0.3229731023311615,0.3229731023311615,0.09171700477600098,1.0,1.0,test
V03_xst_2025_09_26_11_34_18_0021,extreme_condition_episodes_v0_3_all_raw,xst,2025_09_26_11_34_18,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,50510002,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,297149,742.871,0.0,742.871,400.0000000003638,33,0,21,406.575,423.8,413.925,17.225000000000023,7.088886782614825,5.501904591104504,extreme,低附着,True,404.575,406.575,406.575,411.575,4,True,True,True,True,True,True,True,True,True,0.0016305,0.0016325,3.35435,0.137266,0.0388573,0.0430186,0.0059621799999999,0.0,92.56365,1.5695996562500012,0.092678742375,0.0369417144375,0.03977731375,0.00716723453125,,none,,1.0,8.0,0.4649552999999999,2.373800000002163,none,0.0,False,410.79,0.6321578,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,403.245,3.329999999999984,middle_section,design_regular_road,ay;ay;ay,,,weak_or_conservative,弱响应/保守响应,工况明确但转向弱，可能以制动或保持为主,风格/保守响应分析,V03_xst_2025_09_26_11_34_18_0021,0.17086799442768097,0.48589903116226196,0.48589903116226196,0.3846700191497803,1.0,1.0,test
V03_xst_2025_09_26_11_34_18_0022,extreme_condition_episodes_v0_3_all_raw,xst,2025_09_26_11_34_18,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,50510002,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,297149,742.871,0.0,742.871,400.0000000003638,33,0,22,429.761,430.525,429.876,0.7639999999999532,4.310268401766841,3.699654301731065,medium,低附着,True,427.761,429.761,429.761,434.761,1,True,True,True,True,False,True,False,False,True,0.001609,0.001615,1.81468,0.0784715,0.0575423,0.0236773,0.00108472,0.0,90.815,1.5695996562500012,0.092678742375,0.0369417144375,0.03977731375,0.00716723453125,,none,,1.0,8.0,-0.3191334999999999,6.8766000000062535,none,0.0,False,434.09,0.3358884,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,429.615,0.146000000000015,curve2,design_curve_context,ay,,,manual_review,待人工复核,工况或响应强度边界不清,人工复核,V03_xst_2025_09_26_11_34_18_0022,-0.5187119841575623,0.5607743859291077,0.5607743859291077,0.4262094795703888,1.0,1.0,test
V03_xst_2025_09_26_11_34_18_0023,extreme_condition_episodes_v0_3_all_raw,xst,2025_09_26_11_34_18,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,50510002,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,297149,742.871,0.0,742.871,400.0000000003638,33,0,23,525.81,551.195,535.486,25.385000000000105,2.617436472862585,1.5694650368914642,medium,低附着,True,523.81,525.81,525.81,530.81,0,False,False,False,False,False,True,True,True,True,0.0004744999999999,0.0005135,0.529736,0.0200168,0.0255884,0.00929571,3.5663e-09,0.0,119.053,1.5695996562500012,0.092678742375,0.0369417144375,0.03977731375,0.00716723453125,,none,,1.0,8.0,-0.1396261,1.7454000000015872,none,0.0,False,528.595,0.1328191,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,567.29,-41.48000000000002,middle_section,design_regular_road,roll_rate,,,manual_review,待人工复核,工况或响应强度边界不清,人工复核,V03_xst_2025_09_26_11_34_18_0023,-0.18884499371051788,0.1551600992679596,0.1551600992679596,0.03734999895095825,1.0,1.0,test
V03_xst_2025_09_26_11_34_18_0024,extreme_condition_episodes_v0_3_all_raw,xst,2025_09_26_11_34_18,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,50510002,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,297149,742.871,0.0,742.871,400.0000000003638,33,0,24,563.571,588.901,578.951,25.329999999999927,6.635549129380075,2.4521271432836294,strong,低附着,True,561.571,563.571,563.571,568.571,4,True,True,True,True,False,True,True,True,False,0.0025950000000001,1.747455,1.26288,0.0616591,0.0503639,0.0190968,1.33227e-09,0.0,117.8,1.5695996562500012,0.092678742375,0.0369417144375,0.03977731375,0.00716723453125,,none,,1.0,8.0,0.536165,6.946400000006315,none,0.0,False,567.57,-0.624304,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,567.29,-3.718999999999937,middle_section,design_regular_road,roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,V03_xst_2025_09_26_11_34_18_0024,-0.12409300357103348,-0.3263759911060333,0.3263759911060333,-0.15760350227355957,1.0,1.0,test
V03_xst_2025_09_26_11_34_18_0025,extreme_condition_episodes_v0_3_all_raw,xst,2025_09_26_11_34_18,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,50510002,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,297149,742.871,0.0,742.871,400.0000000003638,33,0,25,596.581,601.085,596.785,4.504000000000019,5.156323370954052,2.834553803463913,strong,低附着,True,594.581,596.581,596.581,601.581,2,True,True,True,True,False,True,False,False,True,0.0450635,0.085175,1.93801,0.0788787,0.0807038,0.0256228,1.13687e-07,0.0,112.747,1.5695996562500012,0.092678742375,0.0369417144375,0.03977731375,0.00716723453125,,none,,1.0,8.0,-0.4829326,4.119000000003741,none,0.0,False,596.735,-0.2881539999999999,True,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,596.635,-0.0539999999999736,differentmu_road,design_high_risk_surface,roll_rate,,,delayed_or_no_steer,延迟或无明显转向响应,工况明确但未见明显方向盘响应,响应类型分类,V03_xst_2025_09_26_11_34_18_0025,-0.37288999557495117,0.4261224865913391,0.4261224865913391,0.19032900035381317,1.0,1.0,test
V03_xst_2025_09_26_11_34_18_0026,extreme_condition_episodes_v0_3_all_raw,xst,2025_09_26_11_34_18,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,50510002,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,297149,742.871,0.0,742.871,400.0000000003638,33,0,26,605.046,613.365,612.506,8.31899999999996,4.405356092347152,2.224222389787237,medium,低附着,True,603.046,605.046,605.046,610.046,2,True,True,True,True,False,True,False,False,True,0.0009505,0.0009905,0.980091,0.0342108,0.0389027,0.0152072,1.7053e-07,0.0,117.905,1.5695996562500012,0.092678742375,0.0369417144375,0.03977731375,0.00716723453125,,none,,1.0,8.0,0.2050766,2.3736000000021624,none,0.0,False,609.075,-0.1864012,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,600.12,4.926000000000045,differentmu_road,design_high_risk_surface,roll_rate,,,manual_review,待人工复核,工况或响应强度边界不清,人工复核,V03_xst_2025_09_26_11_34_18_0026,-0.14119699597358704,0.16894769668579102,0.16894769668579102,0.04694919288158417,1.0,1.0,test
V03_xst_2025_09_26_11_34_18_0027,extreme_condition_episodes_v0_3_all_raw,xst,2025_09_26_11_34_18,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,50510002,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,297149,742.871,0.0,742.871,400.0000000003638,33,0,27,616.05,645.36,629.88,29.31000000000006,12.208408029494816,4.836399348994322,extreme,低附着,True,614.05,616.05,616.05,621.05,4,True,True,True,True,False,True,True,True,True,0.0017865,0.001796,2.62148,0.0961481,0.0810005,0.0363566,0.000993375,0.0,109.094,1.5695996562500012,0.092678742375,0.0369417144375,0.03977731375,0.00716723453125,,none,,1.0,8.0,0.414341,6.073600000005525,none,0.0,False,616.555,0.434413,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,616.3,-0.25,differentmu_road,design_high_risk_surface,ay;ay;roll_rate;ay;ay;roll_rate;ay;roll_rate,,,weak_or_conservative,弱响应/保守响应,工况明确但转向弱，可能以制动或保持为主,风格/保守响应分析,V03_xst_2025_09_26_11_34_18_0027,-0.002443460049107671,0.3080504536628723,0.3080504536628723,0.15690545737743378,1.0,1.0,test
V03_xst_2025_09_26_11_34_18_0028,extreme_condition_episodes_v0_3_all_raw,xst,2025_09_26_11_34_18,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,50510002,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,297149,742.871,0.0,742.871,400.0000000003638,33,0,28,651.53,651.731,651.68,0.2010000000000218,3.104702944276085,2.8448484074560225,medium,低附着,True,649.53,651.53,651.53,656.53,1,True,False,True,False,False,True,False,False,True,0.055642,1.249425,0.942414,0.0406107,0.0484746,0.0135169,0.000595376,0.0,94.0587,1.5695996562500012,0.092678742375,0.0369417144375,0.03977731375,0.00716723453125,,none,,1.0,8.0,-0.472461,3.351040000003048,none,0.0,False,651.78,0.359713,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,616.3,35.23000000000002,differentmu_road,design_high_risk_surface,ay;ay;roll_rate;ay;ay;roll_rate;ay;roll_rate,,,manual_review,待人工复核,工况或响应强度边界不清,人工复核,V03_xst_2025_09_26_11_34_18_0028,-0.03403389826416969,-0.26162511110305786,0.26162511110305786,-0.18256109952926636,1.0,1.0,test
V03_xst_2025_09_26_11_34_18_0029,extreme_condition_episodes_v0_3_all_raw,xst,2025_09_26_11_34_18,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,50510002,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,297149,742.871,0.0,742.871,400.0000000003638,33,0,29,659.291,659.446,659.431,0.1549999999999727,3.2789236061589144,3.1100817779109127,medium,低附着,True,657.291,659.291,659.291,664.291,1,True,False,True,False,False,True,False,False,True,0.0011265,0.0011335,1.08821,0.0463341,0.044671,0.0156208,9.8141e-10,0.0,111.46,1.5695996562500012,0.092678742375,0.0369417144375,0.03977731375,0.00716723453125,,none,,1.0,8.0,0.241554,4.78222000000435,none,0.0,False,659.42,0.2401575,True,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,692.195,-32.904,differentmu_road,design_high_risk_surface,ay;roll_rate,,,manual_review,待人工复核,工况或响应强度边界不清,人工复核,V03_xst_2025_09_26_11_34_18_0029,0.04677480086684227,-0.29635679721832275,0.29635679721832275,-0.1968728005886078,1.0,1.0,test
V03_xst_2025_09_26_11_34_18_0030,extreme_condition_episodes_v0_3_all_raw,xst,2025_09_26_11_34_18,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,50510002,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,297149,742.871,0.0,742.871,400.0000000003638,33,0,30,671.391,681.695,680.626,10.304000000000087,3.062163271902243,1.6331172362860304,medium,低附着,True,669.391,671.391,671.391,676.391,1,True,False,True,False,False,True,True,True,True,0.0006849999999998,0.000755,0.47046,0.0174087,0.0234264,0.00841999,1.74795e-06,0.0,118.685,1.5695996562500012,0.092678742375,0.0369417144375,0.03977731375,0.00716723453125,,none,,1.0,8.0,0.1038474,2.164400000001971,none,0.0,False,671.4,0.0776674,True,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,692.195,-20.804000000000087,differentmu_road,design_high_risk_surface,ay;roll_rate,,,manual_review,待人工复核,工况或响应强度边界不清,人工复核,V03_xst_2025_09_26_11_34_18_0030,-0.048345599323511124,-0.14468739926815033,0.14468739926815033,-0.08953540027141571,1.0,1.0,test
V03_xst_2025_09_26_11_34_18_0031,extreme_condition_episodes_v0_3_all_raw,xst,2025_09_26_11_34_18,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,50510002,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,297149,742.871,0.0,742.871,400.0000000003638,33,0,31,693.415,694.746,693.756,1.3310000000000173,3.7504640783197782,3.1763811337539725,medium,低附着,True,691.415,693.415,693.415,698.415,1,True,False,True,False,False,True,False,False,False,0.0059570000000001,1.839695,1.35831,0.0605885,0.0638578,0.0202737,0.00552001,0.0,83.42935,1.5695996562500012,0.092678742375,0.0369417144375,0.03977731375,0.00716723453125,,none,,1.0,8.0,0.357095,3.9793400000036185,none,0.0,False,694.195,0.6318090000000001,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,692.195,1.2199999999999136,differentmu_road,design_high_risk_surface,ay;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,V03_xst_2025_09_26_11_34_18_0031,-0.19076399505138397,0.39915597438812256,0.39915597438812256,-0.3440049886703491,1.0,1.0,test
V03_xst_2025_09_26_11_34_18_0032,extreme_condition_episodes_v0_3_all_raw,xst,2025_09_26_11_34_18,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,50510002,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,297149,742.871,0.0,742.871,400.0000000003638,33,0,32,697.565,713.321,702.675,15.755999999999972,13.372023926766907,6.593549766734653,extreme,低附着,True,695.565,697.565,697.565,702.565,4,True,True,True,True,True,True,True,True,True,0.0022649999999999,0.0024049999999999,3.03688,0.108794,0.0249305,0.0397441,0.00405072,0.0,96.8817,1.5695996562500012,0.092678742375,0.0369417144375,0.03977731375,0.00716723453125,,none,,1.0,8.0,-0.5393060000000001,2.722600000002479,none,0.0,False,702.55,-1.7908850000000005,False,False,weak_or_no_clear_steer,episode_candidates_v0_6.csv,697.4,0.1650000000000773,differentmu_road,design_high_risk_surface,roll_rate;roll_rate;roll_rate;roll_rate,,,weak_or_conservative,弱响应/保守响应,工况明确但转向弱，可能以制动或保持为主,风格/保守响应分析,V03_xst_2025_09_26_11_34_18_0032,-0.5031780004501343,-1.6725519895553589,1.6725519895553589,-1.6725519895553589,1.0,1.0,test
V03_yyl_2025_09_28_09_29_01_0000,extreme_condition_episodes_v0_3_all_raw,yyl,2025_09_28_09_29_01,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_29_01_vehicle.csv,yyl/Entity_Recording_2025_09_28_09_29_01_vehicle.csv,38356733,3de1ae55d57dc132ce70fcb32d92de10d5d75309038b012cf5123e4f16b4b504,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,228717,571.791,0.0,571.791,400.0000000003638,24,0,0,7.316,8.621,7.34,1.3050000000000006,5.56577283955562,3.7760282157216896,strong,低附着,True,5.316,7.316,7.316,12.316,2,True,False,True,False,False,True,False,False,True,0.0003949999999999,0.0004074999999999,0.555107,0.0263818,1.01481,0.0851348,5.36014e-09,0.8,7.851179999999999,3.59165473125,0.137482550625,0.0741409323125,0.0550293709375,0.0025,,none,,1.0,8.0,0.6927208,6.0390000000001285,none,0.0,False,12.315,-0.6061534000000001,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,7.335,-0.0190000000000001,middle_section,design_regular_road,roll_rate,,,delayed_or_no_steer,延迟或无明显转向响应,工况明确但未见明显方向盘响应,响应类型分类,V03_yyl_2025_09_28_09_29_01_0000,0.5471609830856323,-0.6180213689804077,0.6180213689804077,-0.6180213689804077,1.0,1.0,train
V03_yyl_2025_09_28_09_29_01_N000,extreme_condition_episodes_v0_3_all_raw,yyl,2025_09_28_09_29_01,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_29_01_vehicle.csv,yyl/Entity_Recording_2025_09_28_09_29_01_vehicle.csv,38356733,3de1ae55d57dc132ce70fcb32d92de10d5d75309038b012cf5123e4f16b4b504,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,228717,571.791,0.0,571.791,400.0000000003638,24,0,-1,23.0,23.0,23.0,0.0,1.2694256099892764,1.2694256099892764,normal,普通驾驶对照,True,21.0,23.0,23.0,28.0,0,False,False,False,False,False,False,False,False,True,0.000452,0.0004525,0.218616,0.0124794,0.011829,0.00466532,2.71115e-09,0.8,65.2549,,,,,,,none,,1.0,8.0,0.0849979,1.4660800000002918,none,0.0,False,23.385,0.1349139,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,7.335,15.665,middle_section,design_regular_road,roll_rate,,,normal_control,正常驾驶/普通弯道对照,远离高动态工况的普通驾驶对照窗口,正常对照,V03_yyl_2025_09_28_09_29_01_N000,-0.08377580344676971,-0.08360119163990021,0.08360119163990021,-0.02810019999742508,1.0,1.0,train
