instability_event_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,anchor_time_rel_s,event_start_rel_s,event_end_rel_s,event_duration_s,instability_anchor_source,instability_role,ay_seed_count,roll_rate_seed_count,merged_seed_count,source_event_uids,source_event_types,source_event_levels,max_source_anchor_value,max_source_peak_score,vehicle_read_status,vehicle_read_error,event_index_in_session,review_point_count,event_point_count,peak_abs_ay_window,signed_peak_ay_window,peak_abs_ay_event,peak_abs_roll_rate_window,peak_abs_yaw_rate_window,lateral_distance_range_window,peak_abs_curvature_window,median_speed_kmh_window,steering_baseline_pre1s,steering_delta_peak_post3s,steering_signed_delta_peak_post3s,instability_review_score,codex_recommended_decision,causal_setting,leakage_note,old_v400_near_count,old_v400_overlap_count,old_v400_primary_count,old_v400_active_count,old_v400_max_primary_score,old_v400_max_trigger_score,old_v400_max_level_rank,old_v400_max_level,old_v400_road_type_mode,old_v400_phase_mode,old_v400_min_abs_anchor_gap_s,old_v400_nearest_event_uid,road_design_map_status,road_design_module_name,road_design_instance_name,road_design_s,road_design_curvature,road_design_nearest_dist_m,road_design_vehicle_time_gap_s,road_design_mapping_reliability,road_design_risk_class,manual_label_count,manual_label_decision_mode,manual_label_anchor_rel_s,manual_label_start_rel_s,manual_label_end_rel_s,manual_label_confidence_max,manual_label_match_type,road_guided_instability_score,road_guided_recommended_decision,road_guided_decision_reasons
vehicle_instability_allraw__xst__2025_09_26_11_34_18__000068875,vehicle_instability_all_raw_rescreen_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,68.875,68.875,69.875,1.0,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00004,ay,weak,1.79717,1.382438,ok,,3,2601,201,1.79717,-1.79717,1.79717,0.059863,0.074048,2.369636,0.0,103.2188,-0.006981,0.370534,-0.370534,35.87,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,0,1,0,0.617247,18.384,1,weak,straight,primary,2.885,old_v400_context__xst__2025_09_26_11_34_18__00004,ok,longstraight,longstraight,1605.624693,-0.0,5.407263,0.0,high,design_regular_road,0,none,,,,,nearest_or_exact,42.37,hybrid_reject_low_evidence,base_dynamic_score=35.87; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_allraw__xst__2025_09_26_11_34_18__000146145,vehicle_instability_all_raw_rescreen_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,146.145,146.145,160.69,14.545,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,3,3,allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00005;allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00006;allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00007,roll_rate;roll_rate;roll_rate,extreme;extreme;extreme,3.300925,66.018507,ok,,4,2601,2910,11.1914,11.1914,11.1914,3.300925,1.26888,3.894394,0.01088378,103.422202,-0.249582,1.477418,-1.477418,94.29,auto_accept_instability_high,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,3,3,1,3,4.907681,18.502667,4,extreme_active,straight,secondary,0.6,old_v400_context__xst__2025_09_26_11_34_18__00007,ok,curve1,curve1,4161.14029,-0.00729802,21.819517,0.0,medium,design_curve_context,0,none,,,,,nearest_or_exact,100.0,hybrid_accept_high,base_dynamic_score=94.29; ay_support=+8.0; roll_rate_support=+8.0; yaw_rate_support=+5; lateral_support=+1.7; post_steering_response=+4.3; multi_second_dynamic_episode=+4; old_v400_nearby=+4.5; old_v400_primary=+5; old_v400_active=+5; old_v400_extreme=+6; old_primary_score=+3.1; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_allraw__xst__2025_09_26_11_34_18__000169710,vehicle_instability_all_raw_rescreen_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,169.71,169.71,171.045,1.335,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,2,2,allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00008;allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00009,roll_rate;roll_rate,extreme;extreme,0.650531,13.010614,ok,,5,2601,268,0.800745,0.800745,0.640611,0.650531,0.07644,7.20345,0.00778076,7.626444,0.073827,1.038472,1.038472,38.32,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,curve1,curve1,4204.140005,-0.00729802,101.403157,0.0,medium,design_curve_context,0,none,,,,,nearest_or_exact,50.75,hybrid_review_conflict_or_medium,base_dynamic_score=38.32; roll_rate_support=+4.3; lateral_support=+5.6; post_steering_response=+2.5
vehicle_instability_allraw__xst__2025_09_26_11_34_18__000180750,vehicle_instability_all_raw_rescreen_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,180.75,180.75,186.02,5.27,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,5,5,allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00010;allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00011;allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00012;allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00013;allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00014,roll_rate;roll_rate;roll_rate;roll_rate;roll_rate,extreme;extreme;strong;extreme;extreme,0.5455,10.910006,ok,,6,2601,1055,0.50078,-0.50078,0.50078,0.5455,0.082423,3.308998,0.00716733,4.268401,-2.57262,2.538935,2.538935,39.58,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,curve1,curve1,4193.140077,-0.00729802,105.459126,0.0,medium,design_curve_context,0,none,,,,,nearest_or_exact,37.19,hybrid_reject_low_evidence,base_dynamic_score=39.58; roll_rate_support=+3.6; lateral_support=+1.0; post_steering_response=+5.0; low_speed_weak_dynamic=-12
vehicle_instability_allraw__xst__2025_09_26_11_34_18__000194485,vehicle_instability_all_raw_rescreen_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,194.485,194.485,197.17,2.685,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,2,2,allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00015;allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00016,roll_rate;roll_rate,extreme;extreme,0.34798,6.959605,ok,,7,2601,538,0.481105,-0.481105,0.207334,0.34798,0.092735,2.375128,0.00778077,1.608902,0.109781,0.012217,-0.012217,17.23,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,curve1,curve1,4202.140018,-0.00729802,107.333289,0.0,medium,design_curve_context,0,none,,,,,nearest_or_exact,0.0,hybrid_reject_low_evidence,base_dynamic_score=17.23; normal_curve_context_without_enough_instability=-10; low_speed_weak_dynamic=-12
vehicle_instability_allraw__xst__2025_09_26_11_34_18__000202590,vehicle_instability_all_raw_rescreen_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,202.59,202.59,203.245,0.655,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00017,roll_rate,extreme,0.654381,13.087627,ok,,8,2601,132,0.68058,0.68058,0.536105,0.654381,0.07301,2.820302,0.00778077,1.624422,0.112923,2.623927,2.623927,22.0,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,curve1,curve1,4202.140018,-0.00729802,107.558532,0.0,medium,design_curve_context,0,none,,,,,nearest_or_exact,31.75,hybrid_reject_low_evidence,base_dynamic_score=22.00; roll_rate_support=+4.4; lateral_support=+0.4; post_steering_response=+5.0
vehicle_instability_allraw__xst__2025_09_26_11_34_18__000218565,vehicle_instability_all_raw_rescreen_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,218.565,218.565,220.155,1.59,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,2,2,allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00018;allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00019,roll_rate;roll_rate,extreme;extreme,0.571971,11.439412,ok,,9,2601,319,0.6176,0.6176,0.593197,0.571971,0.11227,2.070724,0.0077808,9.448978,-3.01383,0.46268,0.46268,37.7,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,1,4.053908,15.236667,4,extreme_active,curve,primary,2.9,old_v400_context__xst__2025_09_26_11_34_18__00014,ok,curve1,curve1,4203.140011,-0.00729802,114.127891,0.0,medium,design_curve_context,0,none,,,,,nearest_or_exact,61.6,hybrid_accept_medium,base_dynamic_score=37.70; roll_rate_support=+3.8; post_steering_response=+0.1; old_v400_nearby=+1.5; old_v400_primary=+5; old_v400_active=+5; old_v400_extreme=+6; old_primary_score=+2.5
vehicle_instability_allraw__xst__2025_09_26_11_34_18__000223695,vehicle_instability_all_raw_rescreen_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,223.695,223.695,225.105,1.41,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,2,2,allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00020;allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00021,roll_rate;roll_rate,extreme;extreme,0.523437,10.468738,ok,,10,2601,283,0.493571,0.493571,0.362017,0.571971,0.11227,2.22149,0.0077808,9.968994,-0.719425,0.91368,0.91368,37.38,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,curve1,curve1,4204.140005,-0.00729802,127.21834,0.0,medium,design_curve_context,0,none,,,,,nearest_or_exact,43.13,hybrid_reject_low_evidence,base_dynamic_score=37.38; roll_rate_support=+3.8; post_steering_response=+1.9
vehicle_instability_allraw__xst__2025_09_26_11_34_18__000247075,vehicle_instability_all_raw_rescreen_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,247.075,247.075,255.95,8.875,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_only,4,0,4,allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00022;allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00023;allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00024;allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00025,ay;ay;ay;ay,weak;weak;medium;medium,2.15619,1.658608,ok,,11,2601,1776,2.15619,-2.15619,2.15619,0.054376,0.143929,1.927461,0.00716746,48.95506,0.302466,0.426907,0.426907,38.92,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,0,1,1.720103,20.129333,3,strong_active,curve,secondary,1.905,old_v400_context__xst__2025_09_26_11_34_18__00019,ok,curve1,curve1,4228.139848,-0.00729802,231.785184,0.0,low,design_curve_context,0,none,,,,,nearest_or_exact,58.73,hybrid_accept_medium,base_dynamic_score=38.92; ay_support=+0.3; yaw_rate_support=+5; multi_second_dynamic_episode=+4; old_v400_nearby=+1.5; old_v400_active=+5; old_v400_strong=+4
vehicle_instability_allraw__xst__2025_09_26_11_34_18__000275070,vehicle_instability_all_raw_rescreen_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,275.07,275.07,275.83,0.76,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00026,roll_rate,weak,0.074563,1.491254,ok,,12,2601,153,1.43463,-1.43463,1.43463,0.074563,0.05099,0.933274,0.00015967,111.6406,-0.341561,0.529184,0.529184,32.62,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,0,0.940849,13.962667,1,weak,straight,primary,0.135,old_v400_context__xst__2025_09_26_11_34_18__00024,ok,middle_section,section3,4726.57442,-0.0,275.676006,0.0,low,design_regular_road,0,none,,,,,nearest_or_exact,39.45,hybrid_reject_low_evidence,base_dynamic_score=32.62; post_steering_response=+0.3; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_allraw__xst__2025_09_26_11_34_18__000342415,vehicle_instability_all_raw_rescreen_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,342.415,342.415,345.205,2.79,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00027,roll_rate,strong,0.154678,3.093564,ok,,13,2601,559,3.75001,-3.75001,3.75001,0.154678,0.223191,2.12101,0.0,83.055425,-0.372977,1.193282,1.193282,59.17,auto_accept_instability_medium,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,1,2.475936,14.195333,3,strong_active,straight,primary,0.975,old_v400_context__xst__2025_09_26_11_34_18__00032,ok,fix_road,fix_road,6373.199113,0.0,272.595114,0.0,low,design_special_event_segment,0,none,,,,,nearest_or_exact,91.81,hybrid_accept_high,base_dynamic_score=59.17; ay_support=+3.5; yaw_rate_support=+5; post_steering_response=+3.1; old_v400_nearby=+1.5; old_v400_primary=+5; old_v400_active=+5; old_v400_strong=+4; old_primary_score=+1.5; design_special_segment=+4
vehicle_instability_allraw__xst__2025_09_26_11_34_18__000353805,vehicle_instability_all_raw_rescreen_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,353.805,353.805,354.015,0.21,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00028,roll_rate,weak,0.060837,1.216732,ok,,14,2601,43,1.09964,1.09964,0.467633,0.060837,0.053215,2.232416,0.0,84.93594,-0.37734,0.541401,0.541401,22.11,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,1,1,0,0.823448,17.453333,1,weak,straight,primary,1.51,old_v400_context__xst__2025_09_26_11_34_18__00033,ok,fix_road,fix_road,6604.199113,-0.0,273.376891,0.0,low,design_special_event_segment,0,none,,,,,nearest_or_exact,34.49,hybrid_reject_low_evidence,base_dynamic_score=22.11; post_steering_response=+0.4; old_v400_nearby=+3.0; old_v400_primary=+5; design_special_segment=+4
vehicle_instability_allraw__xst__2025_09_26_11_34_18__000372350,vehicle_instability_all_raw_rescreen_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,372.35,372.35,373.175,0.825,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,2,2,allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00029;allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00030,roll_rate;roll_rate,weak;weak,0.06228,1.2456,ok,,15,2601,166,1.13483,1.13483,0.906838,0.06228,0.040021,0.895322,2e-08,119.4298,-0.274715,0.339816,0.339816,24.26,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,fix_road,fix_road,7129.199113,-0.0,272.138219,0.0,low,design_special_event_segment,0,none,,,,,nearest_or_exact,28.26,hybrid_reject_low_evidence,base_dynamic_score=24.26; design_special_segment=+4
vehicle_instability_allraw__xst__2025_09_26_11_34_18__000403245,vehicle_instability_all_raw_rescreen_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,403.245,403.245,423.755,20.51,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,3,3,3,allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00031;allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00032;allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00033,ay;ay;ay,weak;medium;medium,3.35435,2.580269,ok,,16,2601,4103,3.35435,-3.35435,3.35435,0.055124,0.146889,1.286191,0.00796498,104.912801,-0.284838,0.375595,0.375595,51.17,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,0,0.445103,14.719667,1,weak,straight,primary,0.345,old_v400_context__xst__2025_09_26_11_34_18__00035,ok,middle_section,section4,8191.25558,-0.0,272.37101,0.0,low,design_regular_road,0,none,,,,,nearest_or_exact,69.38,hybrid_accept_medium,base_dynamic_score=51.17; ay_support=+2.7; yaw_rate_support=+5; multi_second_dynamic_episode=+4; old_v400_nearby=+1.5; old_v400_primary=+5; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_allraw__xst__2025_09_26_11_34_18__000429615,vehicle_instability_all_raw_rescreen_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,429.615,429.615,430.405,0.79,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00034,ay,weak,1.81468,1.395908,ok,,17,2601,159,1.81468,1.81468,1.81468,0.058048,0.078471,0.802507,0.00108459,91.72314,-0.206996,0.345226,-0.345226,35.19,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,0,0,0.703337,14.427667,1,weak,curve,secondary,0.46,old_v400_context__xst__2025_09_26_11_34_18__00039,ok,curve2,curve2,8720.880274,-0.0,274.719176,0.0,low,design_curve_context,0,none,,,,,nearest_or_exact,26.69,hybrid_reject_low_evidence,base_dynamic_score=35.19; old_v400_nearby=+1.5; normal_curve_context_without_enough_instability=-10
vehicle_instability_allraw__xst__2025_09_26_11_34_18__000567290,vehicle_instability_all_raw_rescreen_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,567.29,567.29,567.935,0.645,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00035,roll_rate,medium,0.095067,1.901341,ok,,18,2601,130,1.75464,-1.75464,1.6829,0.118835,0.076462,2.831208,0.0,121.7438,-0.189368,0.261101,-0.261101,35.79,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,0,0,0,0.89259,16.755333,1,weak,straight,secondary,4.24,old_v400_context__xst__2025_09_26_11_34_18__00041,ok,middle_section,section6,13083.536031,0.0,784.618332,0.0,very_low,design_regular_road,0,none,,,,,nearest_or_exact,37.69,hybrid_reject_low_evidence,base_dynamic_score=35.79; lateral_support=+0.4; old_v400_nearby=+1.5
vehicle_instability_allraw__xst__2025_09_26_11_34_18__000572395,vehicle_instability_all_raw_rescreen_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,572.395,572.395,572.825,0.43,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00036,roll_rate,medium,0.118835,2.376693,ok,,19,2601,87,3.23739,3.23739,1.75464,0.189638,0.107918,2.65393,0.0,123.5006,0.062483,0.318697,-0.318697,46.72,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,1,0,0,0.89259,17.220587,1,weak,straight,secondary,0.865,old_v400_context__xst__2025_09_26_11_34_18__00041,ok,middle_section,section6,13257.536031,0.0,774.727213,0.0,very_low,design_regular_road,0,none,,,,,nearest_or_exact,52.38,hybrid_review_conflict_or_medium,base_dynamic_score=46.72; ay_support=+2.5; lateral_support=+0.2; old_v400_nearby=+3.0
vehicle_instability_allraw__xst__2025_09_26_11_34_18__000578600,vehicle_instability_all_raw_rescreen_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,578.6,578.6,582.965,4.365,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,2,2,allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00037;allraw_nonsteering_seed__xst__2025_09_26_11_34_18__00038,roll_rate;roll_rate,strong;medium,0.189638,3.792763,ok,,20,2601,874,3.23739,3.23739,3.23739,0.189638,0.12069,2.444192,0.0,123.2888,-0.400029,0.68382,0.68382,53.69,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,2,1,0,1.52414,19.082333,1,weak,straight,secondary,0.01,old_v400_context__xst__2025_09_26_11_34_18__00043,ok,middle_section,section6,13468.536031,-0.0,752.600297,0.0,very_low,design_regular_road,0,none,,,,,nearest_or_exact,74.14,hybrid_accept_medium,base_dynamic_score=53.69; ay_support=+2.5; yaw_rate_support=+5; post_steering_response=+1.0; multi_second_dynamic_episode=+4; old_v400_nearby=+3.0; old_v400_primary=+5
